row_index,file_name,object_id,image_path,gt_mask_path,category_name,primary_challenge,box_prompt_iou,box_prompt_sam_score,sam_auto_best_iou,sam_auto_best_mask_index,sam_auto_num_masks_image,sam_auto_predicted_iou,sam_auto_stability_score,sam_auto_mask_area,sam_auto_bbox_xmin,sam_auto_bbox_ymin,sam_auto_bbox_xmax,sam_auto_bbox_ymax,sam_auto_best_mask_path,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,min_mask_region_area
4596,000293.png,5085,data/cogar_sim_500/rgb/000293.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005085_img_000293_cat_connector.png,connector,small_parts,0.9515938606847698,0.9791877269744872,0.9581105169340464,10,31,0.9700639247894287,0.9742375016212463,3340.0,84.0,388.0,175.0,460.0,,cuda,vit_b,16,0.88,0.95,0,100
4597,000293.png,5086,data/cogar_sim_500/rgb/000293.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005086_img_000293_cat_robot_gripper.png,robot_gripper,small_parts,0.8610610726945203,0.9870978593826294,0.8617452775524395,26,31,0.9761890769004822,0.9679234623908997,16933.0,208.0,99.0,392.0,365.0,,cuda,vit_b,16,0.88,0.95,0,100
4598,000293.png,5087,data/cogar_sim_500/rgb/000293.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005087_img_000293_cat_robot_gripper.png,robot_gripper,small_parts,0.972107048624199,0.978526771068573,0.9713531850735017,11,31,0.9678126573562622,0.9865021109580994,2577.0,298.0,139.0,358.0,208.0,,cuda,vit_b,16,0.88,0.95,0,100
4599,000293.png,5088,data/cogar_sim_500/rgb/000293.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005088_img_000293_cat_robot_gripper.png,robot_gripper,small_parts,0.906187624750499,0.8827138543128967,0.3643763013439334,7,31,0.977375864982605,0.9583641886711121,5283.0,297.0,261.0,392.0,365.0,,cuda,vit_b,16,0.88,0.95,0,100
4600,000294.png,5091,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005091_img_000294_cat_box.png,box,dynamic_scene,0.9500853670784372,0.9216783046722412,0.0005485463521667581,13,25,0.9690513610839844,0.9699530601501465,3148.0,441.0,294.0,526.0,362.0,,cuda,vit_b,16,0.88,0.95,0,100
4601,000294.png,5092,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005092_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9480265728800312,0.9674340486526488,0.9492781896215373,21,25,0.939990758895874,0.9748886227607727,2443.0,352.0,173.0,457.0,224.0,,cuda,vit_b,16,0.88,0.95,0,100
4602,000294.png,5093,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005093_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.8920937419520989,0.943326473236084,0.48795568723431665,7,25,0.9846200942993164,0.9798482060432434,3794.0,435.0,344.0,523.0,409.0,,cuda,vit_b,16,0.88,0.95,0,100
4603,000294.png,5094,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005094_img_000294_cat_metal_part.png,metal_part,dynamic_scene,0.9626129827444536,0.975480854511261,0.951440329218107,15,25,0.9625470638275146,0.9713675379753113,2312.0,256.0,174.0,301.0,250.0,,cuda,vit_b,16,0.88,0.95,0,100
4604,000294.png,5095,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005095_img_000294_cat_tool.png,tool,dynamic_scene,0.95008547008547,0.9478232860565186,0.9515192898600204,12,25,0.9701392650604248,0.9821115136146545,2832.0,361.0,127.0,496.0,178.0,,cuda,vit_b,16,0.88,0.95,0,100
4605,000294.png,5096,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005096_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9536004820729136,0.8888335824012756,0.964644925327644,6,25,0.9873778223991394,0.9868131875991821,6330.0,169.0,157.0,255.0,260.0,,cuda,vit_b,16,0.88,0.95,0,100
4606,000294.png,5097,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005097_img_000294_cat_cable.png,cable,dynamic_scene,0.2208445040214477,0.5949892401695251,0.8328947368421052,20,25,0.9424320459365845,0.9812792539596558,633.0,223.0,92.0,261.0,139.0,,cuda,vit_b,16,0.88,0.95,0,100
4607,000294.png,5098,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005098_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9670682730923694,0.977558434009552,0.9663191659983962,3,25,0.9976030588150024,0.983146071434021,2472.0,309.0,150.0,366.0,216.0,,cuda,vit_b,16,0.88,0.95,0,100
4608,000294.png,5099,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005099_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9357880556802872,0.9769458174705504,0.929495760821062,19,25,0.9480089545249939,0.9819494485855103,2196.0,200.0,209.0,261.0,266.0,,cuda,vit_b,16,0.88,0.95,0,100
4609,000294.png,5100,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005100_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.944684528954192,0.963281750679016,0.9435101336783096,16,25,0.9574629068374634,0.9731040596961975,2233.0,264.0,139.0,313.0,207.0,,cuda,vit_b,16,0.88,0.95,0,100
4610,000294.png,5101,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005101_img_000294_cat_glass_object.png,glass_object,dynamic_scene,0.7323644781686065,0.974689781665802,0.16712751591537522,14,25,0.9686840772628784,0.9816933870315552,2599.0,302.0,394.0,371.0,440.0,,cuda,vit_b,16,0.88,0.95,0,100
4611,000294.png,5102,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005102_img_000294_cat_metal_part.png,metal_part,dynamic_scene,0.9766891276634492,0.985877275466919,0.9774217042971595,5,25,0.9918075203895569,0.9846523404121399,5371.0,386.0,290.0,442.0,412.0,,cuda,vit_b,16,0.88,0.95,0,100
4612,000294.png,5103,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005103_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9655172413793104,0.9711852073669434,0.96751968503937,17,25,0.9548417925834656,0.9869346618652344,991.0,262.0,115.0,309.0,141.0,,cuda,vit_b,16,0.88,0.95,0,100
4613,000294.png,5104,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005104_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.9507829977628636,0.9801967144012452,0.9592406476828588,11,25,0.9720888137817383,0.9844827651977539,1727.0,347.0,214.0,404.0,262.0,,cuda,vit_b,16,0.88,0.95,0,100
4614,000294.png,5105,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005105_img_000294_cat_screw.png,screw,dynamic_scene,0.9581589958158996,0.976635992527008,0.0,-1,25,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4615,000294.png,5106,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005106_img_000294_cat_plastic_object.png,plastic_object,dynamic_scene,0.8429276315789473,0.8338881731033325,0.6859421734795613,18,25,0.9541675448417664,0.9822221994400024,2895.0,304.0,86.0,357.0,164.0,,cuda,vit_b,16,0.88,0.95,0,100
4616,000294.png,5107,data/cogar_sim_500/rgb/000294.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005107_img_000294_cat_metal_part.png,metal_part,dynamic_scene,0.2779684282772821,0.9766066074371338,0.27863247863247864,18,25,0.9541675448417664,0.9822221994400024,2895.0,304.0,86.0,357.0,164.0,,cuda,vit_b,16,0.88,0.95,0,100
4617,000295.png,5109,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005109_img_000295_cat_metal_part.png,metal_part,reflective_metal,0.9539902280130294,0.985442280769348,0.9570264765784114,15,26,0.9512302875518799,0.9768451452255249,4783.0,388.0,181.0,459.0,283.0,,cuda,vit_b,16,0.88,0.95,0,100
4618,000295.png,5110,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005110_img_000295_cat_box.png,box,reflective_metal,0.9783118405627198,0.987881064414978,0.9800293685756241,9,26,0.9698346853256226,0.9811767935752869,6686.0,404.0,131.0,493.0,249.0,,cuda,vit_b,16,0.88,0.95,0,100
4619,000295.png,5111,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005111_img_000295_cat_cable.png,cable,reflective_metal,0.9007817197835236,0.8756330013275146,0.00020885547201336674,16,26,0.9415462017059326,0.9744958281517029,1661.0,40.0,216.0,117.0,264.0,,cuda,vit_b,16,0.88,0.95,0,100
4620,000295.png,5112,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005112_img_000295_cat_screw.png,screw,reflective_metal,0.9694117647058824,0.9668450355529784,0.0,-1,26,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4621,000295.png,5113,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005113_img_000295_cat_plastic_object.png,plastic_object,reflective_metal,0.986444985703696,0.9919552206993104,0.9846755442823927,2,26,1.0022832155227661,0.990095853805542,9343.0,420.0,381.0,544.0,478.0,,cuda,vit_b,16,0.88,0.95,0,100
4622,000295.png,5114,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005114_img_000295_cat_metal_part.png,metal_part,reflective_metal,0.965352449223417,0.9589606523513794,0.9657370517928286,13,26,0.9643332958221436,0.9814066290855408,2451.0,197.0,64.0,269.0,125.0,,cuda,vit_b,16,0.88,0.95,0,100
4623,000295.png,5115,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005115_img_000295_cat_screw.png,screw,reflective_metal,0.9118541033434652,0.970774471759796,0.007936507936507936,20,26,0.9095867872238159,0.9788359999656677,188.0,538.0,335.0,557.0,349.0,,cuda,vit_b,16,0.88,0.95,0,100
4624,000295.png,5116,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005116_img_000295_cat_cable.png,cable,reflective_metal,0.331698263290468,0.8121674060821533,0.7646863591105211,25,26,0.9477406740188599,0.9553405046463013,2612.0,248.0,130.0,397.0,238.0,,cuda,vit_b,16,0.88,0.95,0,100
4625,000295.png,5117,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005117_img_000295_cat_connector.png,connector,reflective_metal,0.9484375,0.9697388410568236,0.6512357787367595,16,26,0.9415462017059326,0.9744958281517029,1661.0,40.0,216.0,117.0,264.0,,cuda,vit_b,16,0.88,0.95,0,100
4626,000295.png,5118,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005118_img_000295_cat_screw.png,screw,reflective_metal,0.9428571428571428,0.967637300491333,0.9346938775510204,17,26,0.9367395639419556,0.982758641242981,229.0,136.0,254.0,148.0,275.0,,cuda,vit_b,16,0.88,0.95,0,100
4627,000295.png,5119,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005119_img_000295_cat_tool.png,tool,reflective_metal,0.9536026200873362,0.9777007102966307,0.9596069868995634,10,26,0.9681069254875183,0.9786036014556885,3516.0,229.0,163.0,309.0,276.0,,cuda,vit_b,16,0.88,0.95,0,100
4628,000295.png,5120,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005120_img_000295_cat_plastic_object.png,plastic_object,reflective_metal,0.9795539033457248,0.9868838787078856,0.9806160382368561,1,26,1.0053255558013916,0.9854955673217773,3693.0,162.0,213.0,227.0,296.0,,cuda,vit_b,16,0.88,0.95,0,100
4629,000295.png,5121,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005121_img_000295_cat_plastic_object.png,plastic_object,reflective_metal,0.9874945151382184,0.9822988510131836,0.9865992970123023,3,26,0.9943774938583374,0.9871794581413269,4495.0,454.0,238.0,526.0,313.0,,cuda,vit_b,16,0.88,0.95,0,100
4630,000295.png,5122,data/cogar_sim_500/rgb/000295.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005122_img_000295_cat_metal_part.png,metal_part,reflective_metal,0.9586846543001686,0.9752751588821412,0.9569983136593592,11,26,0.9674662947654724,0.9807944297790527,2270.0,364.0,115.0,412.0,189.0,,cuda,vit_b,16,0.88,0.95,0,100
4631,000296.png,5124,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005124_img_000296_cat_box.png,box,transparent_glass,0.9865035849852384,0.9882296323776244,0.9658973830620234,21,23,0.9729502201080322,0.964984118938446,9607.0,174.0,93.0,328.0,258.0,,cuda,vit_b,16,0.88,0.95,0,100
4632,000296.png,5125,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005125_img_000296_cat_plastic_object.png,plastic_object,transparent_glass,0.9852713178294572,0.9866461157798768,0.9888802689423326,2,23,0.9878840446472168,0.9903846383094788,3827.0,86.0,295.0,141.0,380.0,,cuda,vit_b,16,0.88,0.95,0,100
4633,000296.png,5126,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005126_img_000296_cat_glass_object.png,glass_object,transparent_glass,0.878632938643703,0.959187150001526,0.5701186623516721,19,23,0.8846967220306396,0.967129647731781,2126.0,255.0,195.0,319.0,249.0,,cuda,vit_b,16,0.88,0.95,0,100
4634,000296.png,5127,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005127_img_000296_cat_glass_object.png,glass_object,transparent_glass,0.9642038633635271,0.9845536947250366,0.966961072947334,4,23,0.9805777668952942,0.9819422960281372,8997.0,478.0,342.0,599.0,441.0,,cuda,vit_b,16,0.88,0.95,0,100
4635,000296.png,5128,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005128_img_000296_cat_cable.png,cable,transparent_glass,0.959486562374649,0.988462507724762,0.0,-1,23,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4636,000296.png,5129,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005129_img_000296_cat_cable.png,cable,transparent_glass,0.7876526458616011,0.9339725971221924,0.7746761947297901,3,23,0.9844821691513062,0.9645879864692688,4408.0,401.0,163.0,603.0,444.0,,cuda,vit_b,16,0.88,0.95,0,100
4637,000296.png,5130,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005130_img_000296_cat_glass_object.png,glass_object,transparent_glass,0.9511422377855594,0.984736442565918,0.9585483602463792,9,23,0.9551628232002258,0.9733174443244934,5813.0,46.0,182.0,158.0,254.0,,cuda,vit_b,16,0.88,0.95,0,100
4638,000296.png,5131,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005131_img_000296_cat_metal_part.png,metal_part,transparent_glass,0.9165057915057916,0.976972997188568,0.9195180722891566,7,23,0.9720014333724976,0.9827501177787781,2015.0,134.0,193.0,223.0,226.0,,cuda,vit_b,16,0.88,0.95,0,100
4639,000296.png,5132,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005132_img_000296_cat_connector.png,connector,transparent_glass,0.969855072463768,0.9816874265670776,0.0,-1,23,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4640,000296.png,5133,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005133_img_000296_cat_glass_object.png,glass_object,transparent_glass,0.3987756886751202,0.94807231426239,0.017490196078431372,21,23,0.9729502201080322,0.964984118938446,9607.0,174.0,93.0,328.0,258.0,,cuda,vit_b,16,0.88,0.95,0,100
4641,000296.png,5134,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005134_img_000296_cat_connector.png,connector,transparent_glass,0.9848828420256992,0.9799597263336182,0.9841389728096677,1,23,0.9977109432220459,0.9886621236801147,1317.0,400.0,222.0,444.0,259.0,,cuda,vit_b,16,0.88,0.95,0,100
4642,000296.png,5135,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005135_img_000296_cat_metal_part.png,metal_part,transparent_glass,0.8768115942028986,0.9270041584968568,0.07155529272619751,16,23,0.9198852181434631,0.9811875224113464,1684.0,484.0,348.0,534.0,383.0,,cuda,vit_b,16,0.88,0.95,0,100
4643,000296.png,5136,data/cogar_sim_500/rgb/000296.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005136_img_000296_cat_metal_part.png,metal_part,transparent_glass,0.9719563765858,0.9845632314682008,0.9770754507010906,0,23,0.9981452226638794,0.9868659377098083,4390.0,434.0,115.0,541.0,164.0,,cuda,vit_b,16,0.88,0.95,0,100
4644,000297.png,5139,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005139_img_000297_cat_screw.png,screw,partial_occlusion,0.8911290322580645,0.954903483390808,0.0,-1,16,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4645,000297.png,5140,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005140_img_000297_cat_tool.png,tool,partial_occlusion,0.9232763089683774,0.9233946800231934,0.0,-1,16,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4646,000297.png,5141,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005141_img_000297_cat_plastic_object.png,plastic_object,partial_occlusion,0.9710186513629844,0.9755374193191528,0.0,-1,16,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,16,0.88,0.95,0,100
4647,000297.png,5142,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005142_img_000297_cat_cable.png,cable,partial_occlusion,0.9230769230769232,0.9467453360557556,0.00033385265969285556,8,16,0.9496576189994812,0.972085177898407,8799.0,246.0,110.0,367.0,227.0,,cuda,vit_b,16,0.88,0.95,0,100
4648,000297.png,5143,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005143_img_000297_cat_tool.png,tool,partial_occlusion,0.8950077200205867,0.9228910207748412,0.0004286326618088298,14,16,0.9452362060546875,0.9724705219268799,2749.0,366.0,224.0,417.0,307.0,,cuda,vit_b,16,0.88,0.95,0,100
4650,000297.png,5145,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005145_img_000297_cat_glass_object.png,glass_object,partial_occlusion,0.9823763955342902,0.9942721128463744,0.9806204641518462,2,16,0.980833888053894,0.9812414646148682,12299.0,497.0,180.0,591.0,339.0,,cuda,vit_b,16,0.88,0.95,0,100
4651,000297.png,5146,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005146_img_000297_cat_plastic_object.png,plastic_object,partial_occlusion,0.936141304347826,0.9683581590652466,0.00010515247108307045,8,16,0.9496576189994812,0.972085177898407,8799.0,246.0,110.0,367.0,227.0,,cuda,vit_b,16,0.88,0.95,0,100
4652,000297.png,5147,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005147_img_000297_cat_metal_part.png,metal_part,partial_occlusion,0.9567510548523208,0.9817127585411072,0.964172813487882,14,16,0.9452362060546875,0.9724705219268799,2749.0,366.0,224.0,417.0,307.0,,cuda,vit_b,16,0.88,0.95,0,100
4653,000297.png,5148,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005148_img_000297_cat_plastic_object.png,plastic_object,partial_occlusion,0.9661127403062888,0.9817744493484496,0.9671223958333334,0,16,1.00533926486969,0.9896390438079834,2977.0,229.0,288.0,281.0,350.0,,cuda,vit_b,16,0.88,0.95,0,100
4654,000297.png,5149,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005149_img_000297_cat_tool.png,tool,partial_occlusion,0.9086515224746254,0.96123069524765,5.17872350219808e-05,13,16,1.0002166032791138,0.9734625816345215,169826.0,0.0,77.0,639.0,477.0,,cuda,vit_b,16,0.88,0.95,0,100
4655,000297.png,5150,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005150_img_000297_cat_robot_gripper.png,robot_gripper,partial_occlusion,0.847562345540328,0.97415030002594,0.8436314967655588,8,16,0.9496576189994812,0.972085177898407,8799.0,246.0,110.0,367.0,227.0,,cuda,vit_b,16,0.88,0.95,0,100
4656,000297.png,5151,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005151_img_000297_cat_robot_gripper.png,robot_gripper,partial_occlusion,0.7588161209068011,0.8850384950637817,0.08532459293719602,8,16,0.9496576189994812,0.972085177898407,8799.0,246.0,110.0,367.0,227.0,,cuda,vit_b,16,0.88,0.95,0,100
4657,000297.png,5152,data/cogar_sim_500/rgb/000297.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00005152_img_000297_cat_robot_gripper.png,robot_gripper,partial_occlusion,0.108433734939759,0.8872392177581787,0.047177193963107884,8,16,0.9496576189994812,0.972085177898407,8799.0,246.0,110.0,367.0,227.0,,cuda,vit_b,16,0.88,0.95,0,100
