image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic
352,000351.png,data/cogar_sim_500_final/rgb/000351.png,3068,2,robot_gripper,349.0,299.0,48.0,51.0,1893.0,transparent_glass,0,1,1,0,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3069,1,table,0.0,0.0,640.0,480.0,226555.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3070,1,table,433.0,0.0,207.0,22.0,2299.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3071,10,box,126.0,251.0,171.0,178.0,14428.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3072,10,box,34.0,12.0,199.0,197.0,20609.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3073,10,box,32.0,0.0,128.0,85.0,4378.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3074,10,box,234.0,171.0,189.0,200.0,10563.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3075,7,connector,429.0,309.0,77.0,64.0,2350.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3076,8,cable,194.0,201.0,365.0,259.0,2866.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3077,2,robot_gripper,134.0,156.0,369.0,181.0,20159.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3078,2,robot_gripper,244.0,190.0,46.0,47.0,1358.0,partial_occlusion,1,0,1,1,0
353,000352.png,data/cogar_sim_500_final/rgb/000352.png,3079,2,robot_gripper,352.0,198.0,49.0,55.0,1635.0,partial_occlusion,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3080,1,table,0.0,0.0,640.0,480.0,260795.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3081,7,connector,85.0,145.0,49.0,44.0,1361.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3082,7,connector,175.0,232.0,69.0,57.0,2423.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3083,6,screw,376.0,222.0,30.0,27.0,428.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3084,7,connector,139.0,245.0,41.0,78.0,1783.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3085,6,screw,433.0,215.0,18.0,29.0,383.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3086,3,metal_part,260.0,148.0,31.0,30.0,472.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3087,6,screw,318.0,246.0,24.0,25.0,367.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3088,2,robot_gripper,150.0,45.0,249.0,139.0,18476.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3089,2,robot_gripper,216.0,133.0,47.0,57.0,1890.0,small_parts,1,0,1,1,0
354,000353.png,data/cogar_sim_500_final/rgb/000353.png,3090,2,robot_gripper,300.0,69.0,48.0,157.0,3051.0,small_parts,1,0,1,1,0
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3091,1,table,0.0,111.0,640.0,369.0,212054.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3092,4,glass_object,321.0,59.0,69.0,160.0,8906.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3093,3,metal_part,4.0,212.0,105.0,108.0,7571.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3094,5,plastic_object,6.0,245.0,52.0,88.0,2508.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3095,2,robot_gripper,165.0,43.0,190.0,60.0,11140.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3096,2,robot_gripper,203.0,34.0,36.0,154.0,2917.0,dynamic_scene,1,1,1,0,1
355,000354.png,data/cogar_sim_500_final/rgb/000354.png,3097,2,robot_gripper,290.0,103.0,27.0,62.0,1655.0,dynamic_scene,1,1,1,0,1
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3098,1,table,0.0,0.0,640.0,480.0,261153.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3099,3,metal_part,73.0,242.0,97.0,55.0,3911.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3100,5,plastic_object,365.0,221.0,72.0,41.0,2890.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3101,9,tool,252.0,131.0,153.0,94.0,4526.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3102,9,tool,91.0,24.0,153.0,134.0,5196.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3103,10,box,343.0,244.0,164.0,156.0,12516.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3104,3,metal_part,204.0,188.0,65.0,49.0,2300.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3105,9,tool,0.0,132.0,311.0,79.0,8208.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3106,9,tool,0.0,84.0,50.0,262.0,6421.0,reflective_metal,1,0,0,1,0
356,000355.png,data/cogar_sim_500_final/rgb/000355.png,3107,6,screw,201.0,158.0,16.0,9.0,79.0,reflective_metal,1,0,0,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3108,1,table,0.0,53.0,640.0,427.0,196302.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3109,1,table,0.0,0.0,640.0,184.0,74040.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3110,7,connector,377.0,207.0,22.0,8.0,89.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3111,4,glass_object,68.0,82.0,105.0,135.0,9837.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3112,7,connector,99.0,259.0,57.0,40.0,1995.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3113,2,robot_gripper,255.0,125.0,302.0,95.0,22059.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3114,2,robot_gripper,346.0,128.0,35.0,114.0,1104.0,transparent_glass,0,1,1,1,0
357,000356.png,data/cogar_sim_500_final/rgb/000356.png,3115,2,robot_gripper,428.0,137.0,42.0,133.0,1774.0,transparent_glass,0,1,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3116,1,table,0.0,23.0,640.0,457.0,184767.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3117,1,table,0.0,0.0,640.0,206.0,52152.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3118,9,tool,39.0,201.0,171.0,133.0,8404.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3119,8,cable,320.0,142.0,190.0,264.0,3904.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3120,7,connector,352.0,179.0,87.0,59.0,3258.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3121,9,tool,455.0,196.0,185.0,48.0,8026.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3122,7,connector,161.0,185.0,79.0,74.0,2426.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3123,2,robot_gripper,176.0,5.0,390.0,188.0,36380.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3124,2,robot_gripper,289.0,49.0,58.0,191.0,4289.0,partial_occlusion,1,0,1,1,0
358,000357.png,data/cogar_sim_500_final/rgb/000357.png,3125,2,robot_gripper,382.0,31.0,59.0,172.0,3594.0,partial_occlusion,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3126,1,table,0.0,0.0,640.0,480.0,195523.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3127,1,table,0.0,0.0,639.0,196.0,43495.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3128,8,cable,348.0,150.0,62.0,204.0,2388.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3129,3,metal_part,455.0,200.0,108.0,108.0,10098.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3130,10,box,381.0,52.0,151.0,117.0,12390.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3131,5,plastic_object,443.0,130.0,85.0,60.0,4014.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3132,6,screw,360.0,270.0,20.0,26.0,396.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3133,7,connector,386.0,180.0,84.0,46.0,3225.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3134,7,connector,302.0,202.0,86.0,70.0,3722.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3135,6,screw,183.0,218.0,19.0,25.0,173.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3136,2,robot_gripper,82.0,56.0,293.0,94.0,24334.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3137,2,robot_gripper,142.0,103.0,59.0,132.0,5598.0,small_parts,1,0,1,1,0
359,000358.png,data/cogar_sim_500_final/rgb/000358.png,3138,2,robot_gripper,253.0,56.0,39.0,142.0,1844.0,small_parts,1,0,1,1,0
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3139,1,table,0.0,0.0,640.0,480.0,253873.0,dynamic_scene,0,0,1,1,1
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3140,5,plastic_object,235.0,270.0,58.0,80.0,3561.0,dynamic_scene,0,0,1,1,1
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3141,5,plastic_object,232.0,211.0,58.0,56.0,2507.0,dynamic_scene,0,0,1,1,1
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3142,2,robot_gripper,308.0,136.0,204.0,126.0,9886.0,dynamic_scene,0,0,1,1,1
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3143,2,robot_gripper,427.0,157.0,61.0,149.0,5632.0,dynamic_scene,0,0,1,1,1
360,000359.png,data/cogar_sim_500_final/rgb/000359.png,3144,2,robot_gripper,352.0,171.0,51.0,165.0,6109.0,dynamic_scene,0,0,1,1,1
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3145,1,table,0.0,99.0,640.0,381.0,188656.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3146,9,tool,279.0,169.0,143.0,65.0,1666.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3147,3,metal_part,348.0,342.0,62.0,78.0,1900.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3148,3,metal_part,233.0,208.0,72.0,65.0,3806.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3149,9,tool,231.0,244.0,335.0,79.0,14653.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3150,3,metal_part,373.0,354.0,107.0,126.0,10397.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3151,2,robot_gripper,245.0,67.0,143.0,120.0,10034.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3152,2,robot_gripper,362.0,99.0,16.0,120.0,1279.0,reflective_metal,1,0,1,0,0
361,000360.png,data/cogar_sim_500_final/rgb/000360.png,3153,2,robot_gripper,314.0,123.0,54.0,131.0,5931.0,reflective_metal,1,0,1,0,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3154,1,table,0.0,120.0,640.0,360.0,173849.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3155,7,connector,403.0,241.0,43.0,40.0,962.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3156,8,cable,218.0,213.0,65.0,25.0,519.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3157,5,plastic_object,98.0,296.0,167.0,129.0,14903.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3158,4,glass_object,361.0,107.0,70.0,135.0,2635.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3159,8,cable,220.0,257.0,155.0,61.0,1950.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3160,9,tool,361.0,222.0,86.0,87.0,2611.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3161,4,glass_object,268.0,103.0,60.0,136.0,2394.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3162,2,robot_gripper,269.0,91.0,143.0,100.0,6772.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3163,2,robot_gripper,363.0,95.0,50.0,162.0,6185.0,transparent_glass,1,1,1,1,0
362,000361.png,data/cogar_sim_500_final/rgb/000361.png,3164,2,robot_gripper,312.0,124.0,51.0,151.0,5684.0,transparent_glass,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3165,1,table,0.0,105.0,640.0,375.0,175588.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3166,10,box,319.0,169.0,61.0,31.0,988.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3167,10,box,173.0,173.0,208.0,176.0,27053.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3168,9,tool,360.0,259.0,169.0,62.0,5519.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3169,6,screw,509.0,313.0,27.0,21.0,353.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3170,6,screw,476.0,297.0,14.0,6.0,62.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3171,3,metal_part,379.0,229.0,48.0,56.0,1740.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3172,8,cable,196.0,209.0,187.0,123.0,424.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3173,4,glass_object,212.0,136.0,78.0,57.0,1883.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3174,2,robot_gripper,172.0,74.0,204.0,63.0,10650.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3175,2,robot_gripper,288.0,80.0,31.0,112.0,3347.0,partial_occlusion,1,1,1,1,0
363,000362.png,data/cogar_sim_500_final/rgb/000362.png,3176,2,robot_gripper,213.0,137.0,32.0,56.0,1555.0,partial_occlusion,1,1,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3177,1,table,0.0,0.0,640.0,480.0,281746.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3178,1,table,523.0,466.0,117.0,14.0,858.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3179,3,metal_part,147.0,138.0,42.0,28.0,904.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3180,6,screw,263.0,314.0,17.0,23.0,294.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3181,7,connector,131.0,403.0,61.0,64.0,1843.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3182,7,connector,205.0,96.0,71.0,60.0,2146.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3183,5,plastic_object,115.0,168.0,63.0,75.0,3507.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3184,3,metal_part,284.0,114.0,110.0,120.0,3179.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3185,6,screw,145.0,240.0,1.0,1.0,1.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3186,2,robot_gripper,189.0,162.0,209.0,89.0,10407.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3187,2,robot_gripper,326.0,198.0,38.0,55.0,1632.0,small_parts,1,0,1,1,0
364,000363.png,data/cogar_sim_500_final/rgb/000363.png,3188,2,robot_gripper,235.0,238.0,39.0,23.0,683.0,small_parts,1,0,1,1,0
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3189,1,table,18.0,0.0,622.0,480.0,232133.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3190,1,table,0.0,0.0,56.0,480.0,17779.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3191,5,plastic_object,396.0,105.0,27.0,92.0,1682.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3192,4,glass_object,450.0,153.0,164.0,114.0,13378.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3193,7,connector,110.0,258.0,65.0,74.0,2813.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3194,8,cable,474.0,0.0,64.0,164.0,3292.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3195,5,plastic_object,270.0,140.0,52.0,99.0,3238.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3196,5,plastic_object,132.0,369.0,87.0,85.0,5735.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3197,2,robot_gripper,323.0,93.0,74.0,361.0,23805.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3198,2,robot_gripper,299.0,311.0,55.0,45.0,2373.0,dynamic_scene,0,1,1,1,1
365,000364.png,data/cogar_sim_500_final/rgb/000364.png,3199,2,robot_gripper,307.0,187.0,20.0,51.0,972.0,dynamic_scene,0,1,1,1,1
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3200,1,table,0.0,0.0,640.0,480.0,258347.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3201,9,tool,336.0,187.0,163.0,264.0,3194.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3202,10,box,326.0,241.0,140.0,92.0,5717.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3203,9,tool,47.0,54.0,245.0,90.0,6170.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3204,9,tool,294.0,121.0,252.0,280.0,8680.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3205,9,tool,211.0,157.0,166.0,89.0,5246.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3206,3,metal_part,177.0,38.0,86.0,104.0,4489.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3207,2,robot_gripper,231.0,214.0,246.0,163.0,13777.0,reflective_metal,1,0,1,0,0
366,000365.png,data/cogar_sim_500_final/rgb/000365.png,3208,2,robot_gripper,274.0,289.0,51.0,56.0,1580.0,reflective_metal,1,0,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3209,1,table,0.0,137.0,640.0,343.0,155398.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3210,1,table,0.0,0.0,640.0,239.0,92759.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3211,4,glass_object,420.0,132.0,63.0,123.0,6537.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3212,4,glass_object,36.0,147.0,109.0,193.0,16587.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3213,4,glass_object,132.0,166.0,88.0,150.0,11362.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3214,4,glass_object,285.0,85.0,70.0,155.0,3444.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3215,5,plastic_object,320.0,179.0,56.0,67.0,707.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3216,2,robot_gripper,209.0,103.0,201.0,119.0,13076.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3217,2,robot_gripper,244.0,112.0,48.0,171.0,3911.0,transparent_glass,0,1,1,0,0
367,000366.png,data/cogar_sim_500_final/rgb/000366.png,3218,2,robot_gripper,326.0,113.0,45.0,146.0,3419.0,transparent_glass,0,1,1,0,0
368,000367.png,data/cogar_sim_500_final/rgb/000367.png,3219,1,table,0.0,0.0,640.0,480.0,307200.0,partial_occlusion,1,0,1,1,0
369,000368.png,data/cogar_sim_500_final/rgb/000368.png,3220,1,table,0.0,475.0,54.0,5.0,137.0,small_parts,1,0,1,1,0
369,000368.png,data/cogar_sim_500_final/rgb/000368.png,3221,1,table,0.0,0.0,640.0,480.0,307063.0,small_parts,1,0,1,1,0
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3222,1,table,0.0,0.0,640.0,480.0,258721.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3223,5,plastic_object,16.0,265.0,86.0,91.0,5932.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3224,9,tool,50.0,196.0,150.0,71.0,4894.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3225,5,plastic_object,278.0,155.0,71.0,67.0,3198.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3226,5,plastic_object,178.0,382.0,53.0,72.0,2989.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3227,5,plastic_object,66.0,256.0,71.0,80.0,3019.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3228,10,box,155.0,65.0,201.0,183.0,7424.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3229,2,robot_gripper,139.0,52.0,208.0,154.0,14906.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3230,2,robot_gripper,194.0,173.0,45.0,64.0,1943.0,dynamic_scene,1,0,1,0,1
370,000369.png,data/cogar_sim_500_final/rgb/000369.png,3231,2,robot_gripper,228.0,60.0,44.0,35.0,887.0,dynamic_scene,1,0,1,0,1
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3232,1,table,0.0,0.0,640.0,480.0,258271.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3233,3,metal_part,344.0,187.0,118.0,99.0,6223.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3234,3,metal_part,99.0,42.0,106.0,98.0,5619.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3235,9,tool,141.0,0.0,41.0,150.0,1597.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3236,3,metal_part,232.0,0.0,65.0,99.0,4380.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3237,8,cable,31.0,261.0,474.0,53.0,8193.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3238,9,tool,56.0,13.0,154.0,201.0,6831.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3239,3,metal_part,456.0,477.0,20.0,3.0,36.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3240,3,metal_part,133.0,309.0,102.0,69.0,5758.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3241,3,metal_part,149.0,0.0,103.0,26.0,1699.0,reflective_metal,1,0,0,0,0
371,000370.png,data/cogar_sim_500_final/rgb/000370.png,3242,9,tool,318.0,59.0,148.0,223.0,8593.0,reflective_metal,1,0,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3243,1,table,0.0,68.0,640.0,412.0,154091.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3244,1,table,93.0,0.0,547.0,233.0,67121.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3245,4,glass_object,468.0,123.0,95.0,135.0,10803.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3246,10,box,429.0,262.0,190.0,179.0,24841.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3247,4,glass_object,326.0,50.0,66.0,93.0,5189.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3248,4,glass_object,295.0,128.0,129.0,161.0,16777.0,transparent_glass,0,1,0,0,0
372,000371.png,data/cogar_sim_500_final/rgb/000371.png,3249,10,box,36.0,146.0,135.0,125.0,12637.0,transparent_glass,0,1,0,0,0
