image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,gt_mask_path
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3594,7,connector,441.0,222.0,32.0,46.0,993.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003594_img_000413_cat_connector.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3595,7,connector,175.0,219.0,52.0,38.0,1757.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003595_img_000413_cat_connector.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3596,7,connector,505.0,149.0,69.0,49.0,2154.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003596_img_000413_cat_connector.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3597,7,connector,366.0,257.0,49.0,45.0,1578.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003597_img_000413_cat_connector.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3598,5,plastic_object,270.0,276.0,60.0,81.0,4173.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003598_img_000413_cat_plastic_object.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3599,6,screw,194.0,251.0,21.0,15.0,222.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003599_img_000413_cat_screw.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3600,6,screw,496.0,253.0,23.0,23.0,249.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003600_img_000413_cat_screw.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3601,6,screw,320.0,340.0,15.0,23.0,205.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003601_img_000413_cat_screw.png
414,000413.png,data/cogar_sim_500_final/rgb/000413.png,3602,6,screw,427.0,167.0,11.0,18.0,164.0,small_parts,0,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003602_img_000413_cat_screw.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3603,1,table,0.0,0.0,640.0,480.0,208426.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003603_img_000414_cat_table.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3604,1,table,0.0,0.0,589.0,225.0,54011.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003604_img_000414_cat_table.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3605,7,connector,322.0,272.0,43.0,29.0,1162.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003605_img_000414_cat_connector.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3606,9,tool,325.0,160.0,60.0,18.0,550.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003606_img_000414_cat_tool.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3607,5,plastic_object,442.0,141.0,68.0,71.0,3938.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003607_img_000414_cat_plastic_object.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3608,4,glass_object,321.0,18.0,78.0,129.0,5783.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003608_img_000414_cat_glass_object.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3609,5,plastic_object,121.0,337.0,62.0,69.0,3327.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003609_img_000414_cat_plastic_object.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3610,5,plastic_object,0.0,233.0,73.0,82.0,4471.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003610_img_000414_cat_plastic_object.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3611,2,robot_gripper,79.0,91.0,312.0,120.0,21304.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003611_img_000414_cat_robot_gripper.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3612,2,robot_gripper,168.0,112.0,49.0,150.0,2927.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003612_img_000414_cat_robot_gripper.png
415,000414.png,data/cogar_sim_500_final/rgb/000414.png,3613,2,robot_gripper,248.0,100.0,39.0,117.0,1282.0,dynamic_scene,1,1,1,1,1,data/cogar_sim_500_final/instance_masks/final/ann_00003613_img_000414_cat_robot_gripper.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3614,1,table,0.0,0.0,640.0,480.0,258594.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003614_img_000415_cat_table.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3615,1,table,550.0,0.0,90.0,368.0,16593.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003615_img_000415_cat_table.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3616,3,metal_part,383.0,183.0,77.0,76.0,4494.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003616_img_000415_cat_metal_part.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3617,8,cable,19.0,84.0,362.0,335.0,6201.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003617_img_000415_cat_cable.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3618,3,metal_part,154.0,128.0,82.0,81.0,5171.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003618_img_000415_cat_metal_part.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3619,3,metal_part,397.0,80.0,89.0,85.0,3436.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003619_img_000415_cat_metal_part.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3620,3,metal_part,432.0,270.0,60.0,60.0,2679.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003620_img_000415_cat_metal_part.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3621,9,tool,87.0,270.0,347.0,155.0,8842.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003621_img_000415_cat_tool.png
416,000415.png,data/cogar_sim_500_final/rgb/000415.png,3622,3,metal_part,368.0,455.0,65.0,25.0,1190.0,reflective_metal,1,0,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003622_img_000415_cat_metal_part.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3623,1,table,0.0,135.0,640.0,345.0,141547.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003623_img_000416_cat_table.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3624,1,table,0.0,0.0,640.0,202.0,94252.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003624_img_000416_cat_table.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3625,4,glass_object,444.0,105.0,70.0,171.0,8896.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003625_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3626,4,glass_object,216.0,194.0,59.0,194.0,5928.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003626_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3627,4,glass_object,43.0,115.0,89.0,141.0,8256.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003627_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3628,4,glass_object,248.0,213.0,91.0,202.0,16380.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003628_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3629,4,glass_object,300.0,205.0,85.0,154.0,6369.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003629_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3630,5,plastic_object,536.0,246.0,96.0,86.0,5335.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003630_img_000416_cat_plastic_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3631,4,glass_object,105.0,161.0,86.0,131.0,9275.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003631_img_000416_cat_glass_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3632,5,plastic_object,485.0,230.0,60.0,102.0,4807.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003632_img_000416_cat_plastic_object.png
417,000416.png,data/cogar_sim_500_final/rgb/000416.png,3633,4,glass_object,410.0,64.0,64.0,148.0,6155.0,transparent_glass,0,1,0,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003633_img_000416_cat_glass_object.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3634,1,table,0.0,0.0,640.0,480.0,224750.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003634_img_000417_cat_table.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3635,1,table,537.0,0.0,103.0,49.0,2595.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003635_img_000417_cat_table.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3636,10,box,15.0,153.0,221.0,229.0,23842.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003636_img_000417_cat_box.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3637,5,plastic_object,220.0,113.0,97.0,108.0,5051.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003637_img_000417_cat_plastic_object.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3638,3,metal_part,0.0,150.0,58.0,138.0,5143.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003638_img_000417_cat_metal_part.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3639,3,metal_part,319.0,269.0,70.0,127.0,2788.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003639_img_000417_cat_metal_part.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3640,7,connector,388.0,339.0,51.0,45.0,1410.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003640_img_000417_cat_connector.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3641,5,plastic_object,222.0,349.0,89.0,30.0,2148.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003641_img_000417_cat_plastic_object.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3642,5,plastic_object,451.0,328.0,121.0,111.0,7522.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003642_img_000417_cat_plastic_object.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3643,2,robot_gripper,151.0,255.0,421.0,108.0,26942.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003643_img_000417_cat_robot_gripper.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3644,2,robot_gripper,291.0,222.0,48.0,59.0,2406.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003644_img_000417_cat_robot_gripper.png
418,000417.png,data/cogar_sim_500_final/rgb/000417.png,3645,2,robot_gripper,411.0,281.0,51.0,60.0,2603.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003645_img_000417_cat_robot_gripper.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3646,1,table,0.0,112.0,640.0,368.0,172039.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003646_img_000418_cat_table.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3647,1,table,0.0,0.0,340.0,334.0,75532.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003647_img_000418_cat_table.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3648,6,screw,275.0,224.0,9.0,9.0,76.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003648_img_000418_cat_screw.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3649,6,screw,426.0,292.0,14.0,19.0,238.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003649_img_000418_cat_screw.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3650,6,screw,131.0,292.0,22.0,18.0,297.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003650_img_000418_cat_screw.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3651,7,connector,129.0,319.0,77.0,72.0,4037.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003651_img_000418_cat_connector.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3652,6,screw,226.0,222.0,20.0,4.0,50.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003652_img_000418_cat_screw.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3653,7,connector,309.0,202.0,45.0,28.0,1018.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003653_img_000418_cat_connector.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3654,6,screw,309.0,389.0,26.0,29.0,545.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003654_img_000418_cat_screw.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3655,7,connector,267.0,189.0,32.0,26.0,668.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003655_img_000418_cat_connector.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3656,3,metal_part,359.0,255.0,16.0,47.0,487.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003656_img_000418_cat_metal_part.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3657,5,plastic_object,203.0,224.0,76.0,66.0,3614.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003657_img_000418_cat_plastic_object.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3658,3,metal_part,260.0,229.0,103.0,100.0,9247.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003658_img_000418_cat_metal_part.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3659,7,connector,354.0,198.0,50.0,22.0,1033.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003659_img_000418_cat_connector.png
419,000418.png,data/cogar_sim_500_final/rgb/000418.png,3660,7,connector,418.0,206.0,43.0,35.0,1134.0,small_parts,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003660_img_000418_cat_connector.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3661,1,table,0.0,0.0,640.0,480.0,258014.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003661_img_000419_cat_table.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3662,5,plastic_object,312.0,431.0,95.0,49.0,3576.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003662_img_000419_cat_plastic_object.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3663,5,plastic_object,192.0,102.0,62.0,100.0,3225.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003663_img_000419_cat_plastic_object.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3664,5,plastic_object,203.0,194.0,48.0,84.0,3280.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003664_img_000419_cat_plastic_object.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3665,3,metal_part,284.0,324.0,160.0,151.0,15073.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003665_img_000419_cat_metal_part.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3666,5,plastic_object,425.0,223.0,57.0,87.0,3961.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003666_img_000419_cat_plastic_object.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3667,2,robot_gripper,221.0,16.0,204.0,179.0,16484.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003667_img_000419_cat_robot_gripper.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3668,2,robot_gripper,273.0,152.0,48.0,75.0,2321.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003668_img_000419_cat_robot_gripper.png
420,000419.png,data/cogar_sim_500_final/rgb/000419.png,3669,2,robot_gripper,294.0,47.0,46.0,117.0,735.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003669_img_000419_cat_robot_gripper.png
421,000420.png,data/cogar_sim_500_final/rgb/000420.png,3670,1,table,369.0,291.0,271.0,189.0,25647.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003670_img_000420_cat_table.png
421,000420.png,data/cogar_sim_500_final/rgb/000420.png,3671,1,table,0.0,0.0,640.0,480.0,281449.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003671_img_000420_cat_table.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3672,1,table,0.0,0.0,640.0,480.0,263818.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003672_img_000421_cat_table.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3673,1,table,318.0,415.0,322.0,65.0,10544.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003673_img_000421_cat_table.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3674,8,cable,347.0,193.0,293.0,131.0,3588.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003674_img_000421_cat_cable.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3675,5,plastic_object,538.0,218.0,53.0,64.0,2993.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003675_img_000421_cat_plastic_object.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3676,5,plastic_object,258.0,331.0,93.0,76.0,4630.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003676_img_000421_cat_plastic_object.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3677,5,plastic_object,184.0,270.0,23.0,17.0,90.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003677_img_000421_cat_plastic_object.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3678,4,glass_object,153.0,388.0,106.0,79.0,7134.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003678_img_000421_cat_glass_object.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3679,4,glass_object,252.0,174.0,99.0,78.0,1387.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003679_img_000421_cat_glass_object.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3680,2,robot_gripper,150.0,161.0,220.0,193.0,11907.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003680_img_000421_cat_robot_gripper.png
422,000421.png,data/cogar_sim_500_final/rgb/000421.png,3681,2,robot_gripper,285.0,245.0,45.0,47.0,1109.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_final/instance_masks/final/ann_00003681_img_000421_cat_robot_gripper.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3682,1,table,0.0,107.0,640.0,373.0,182934.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003682_img_000422_cat_table.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3683,1,table,0.0,0.0,640.0,196.0,96694.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003683_img_000422_cat_table.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3684,3,metal_part,432.0,173.0,45.0,78.0,944.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003684_img_000422_cat_metal_part.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3685,6,screw,469.0,175.0,15.0,14.0,133.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003685_img_000422_cat_screw.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3686,10,box,304.0,235.0,79.0,115.0,8625.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003686_img_000422_cat_box.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3687,3,metal_part,354.0,140.0,39.0,28.0,713.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003687_img_000422_cat_metal_part.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3688,2,robot_gripper,243.0,151.0,221.0,98.0,12544.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003688_img_000422_cat_robot_gripper.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3689,2,robot_gripper,285.0,147.0,39.0,147.0,3780.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003689_img_000422_cat_robot_gripper.png
423,000422.png,data/cogar_sim_500_final/rgb/000422.png,3690,2,robot_gripper,367.0,161.0,37.0,117.0,833.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003690_img_000422_cat_robot_gripper.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3691,1,table,0.0,46.0,640.0,434.0,212337.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003691_img_000423_cat_table.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3692,6,screw,199.0,383.0,23.0,21.0,247.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003692_img_000423_cat_screw.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3693,6,screw,285.0,320.0,17.0,21.0,265.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003693_img_000423_cat_screw.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3694,8,cable,180.0,189.0,181.0,68.0,2190.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003694_img_000423_cat_cable.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3695,7,connector,486.0,262.0,41.0,51.0,1457.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003695_img_000423_cat_connector.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3696,7,connector,374.0,182.0,56.0,33.0,491.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003696_img_000423_cat_connector.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3697,6,screw,194.0,395.0,22.0,33.0,433.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003697_img_000423_cat_screw.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3698,3,metal_part,389.0,289.0,80.0,91.0,6542.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003698_img_000423_cat_metal_part.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3699,3,metal_part,312.0,252.0,85.0,72.0,3619.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003699_img_000423_cat_metal_part.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3700,2,robot_gripper,299.0,107.0,161.0,96.0,9222.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003700_img_000423_cat_robot_gripper.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3701,2,robot_gripper,320.0,191.0,38.0,51.0,1484.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003701_img_000423_cat_robot_gripper.png
424,000423.png,data/cogar_sim_500_final/rgb/000423.png,3702,2,robot_gripper,377.0,106.0,42.0,129.0,2346.0,small_parts,1,0,1,1,0,data/cogar_sim_500_final/instance_masks/final/ann_00003702_img_000423_cat_robot_gripper.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3703,1,table,0.0,118.0,640.0,362.0,136021.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003703_img_000424_cat_table.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3704,1,table,0.0,0.0,640.0,195.0,85652.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003704_img_000424_cat_table.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3705,10,box,6.0,147.0,88.0,86.0,2607.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003705_img_000424_cat_box.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3706,5,plastic_object,431.0,268.0,99.0,156.0,12743.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003706_img_000424_cat_plastic_object.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3707,5,plastic_object,430.0,204.0,133.0,160.0,10635.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003707_img_000424_cat_plastic_object.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3708,10,box,0.0,160.0,119.0,130.0,11716.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003708_img_000424_cat_box.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3709,5,plastic_object,122.0,229.0,94.0,92.0,6569.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003709_img_000424_cat_plastic_object.png
425,000424.png,data/cogar_sim_500_final/rgb/000424.png,3710,3,metal_part,236.0,163.0,108.0,115.0,573.0,dynamic_scene,1,0,1,0,1,data/cogar_sim_500_final/instance_masks/final/ann_00003710_img_000424_cat_metal_part.png
