row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type
113,000008.png,142,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000142_img_000008_cat_screw.png,473.0,144.0,0.8010566234588623,0.5906976744186047,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0113_object_142_sam_point_mask.png,,cuda,vit_b
114,000008.png,144,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000144_img_000008_cat_box.png,85.0,340.0,0.9871164560317993,0.5629768819041111,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0114_object_144_sam_point_mask.png,,cuda,vit_b
115,000008.png,145,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000145_img_000008_cat_connector.png,54.0,187.0,0.941917359828949,0.9718205413422321,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0115_object_145_sam_point_mask.png,,cuda,vit_b
116,000008.png,146,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000146_img_000008_cat_screw.png,474.0,234.0,0.8312709331512451,0.9303030303030303,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0116_object_146_sam_point_mask.png,,cuda,vit_b
117,000008.png,147,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000147_img_000008_cat_cable.png,371.0,423.0,0.9174771308898926,0.9297405189620759,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0117_object_147_sam_point_mask.png,,cuda,vit_b
118,000008.png,148,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000148_img_000008_cat_connector.png,506.0,307.0,0.9187545776367188,0.9385159010600707,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0118_object_148_sam_point_mask.png,,cuda,vit_b
119,000008.png,149,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000149_img_000008_cat_screw.png,538.0,221.0,0.9022088050842285,0.7659574468085106,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0119_object_149_sam_point_mask.png,,cuda,vit_b
120,000008.png,150,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000150_img_000008_cat_connector.png,441.0,424.0,0.8920807242393494,0.6456608811748998,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0120_object_150_sam_point_mask.png,,cuda,vit_b
121,000008.png,151,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000151_img_000008_cat_connector.png,239.0,83.0,0.8449406623840332,0.9754307594128909,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0121_object_151_sam_point_mask.png,,cuda,vit_b
122,000008.png,152,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000152_img_000008_cat_plastic_object.png,414.0,219.0,0.9457752704620361,0.9836875926841325,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0122_object_152_sam_point_mask.png,,cuda,vit_b
123,000008.png,153,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000153_img_000008_cat_connector.png,176.0,261.0,0.8673309087753296,0.9675794774944917,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0123_object_153_sam_point_mask.png,,cuda,vit_b
124,000008.png,154,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000154_img_000008_cat_connector.png,483.0,370.0,0.8611301183700562,0.9352708058124174,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0124_object_154_sam_point_mask.png,,cuda,vit_b
125,000008.png,155,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000155_img_000008_cat_screw.png,419.0,303.0,0.9347802996635437,0.9287833827893175,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0125_object_155_sam_point_mask.png,,cuda,vit_b
126,000008.png,156,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000156_img_000008_cat_screw.png,275.0,363.0,0.8465160131454468,0.8951612903225806,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0126_object_156_sam_point_mask.png,,cuda,vit_b
127,000008.png,157,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000157_img_000008_cat_box.png,178.0,402.0,0.9935006499290466,0.4298796143093513,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0127_object_157_sam_point_mask.png,,cuda,vit_b
128,000008.png,158,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000158_img_000008_cat_screw.png,308.0,95.0,0.9550495743751526,0.975,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0128_object_158_sam_point_mask.png,,cuda,vit_b
129,000008.png,159,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000159_img_000008_cat_screw.png,405.0,447.0,0.8650175333023071,0.8008658008658008,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0129_object_159_sam_point_mask.png,,cuda,vit_b
130,000008.png,160,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000160_img_000008_cat_connector.png,364.0,207.0,1.0001485347747803,0.9786507258753202,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0130_object_160_sam_point_mask.png,,cuda,vit_b
131,000008.png,161,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000161_img_000008_cat_cable.png,537.0,188.0,0.9836342334747314,0.9425367904695164,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0131_object_161_sam_point_mask.png,,cuda,vit_b
132,000008.png,162,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000162_img_000008_cat_cable.png,364.0,359.0,0.8156514763832092,0.9457964601769911,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0132_object_162_sam_point_mask.png,,cuda,vit_b
133,000008.png,163,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000163_img_000008_cat_screw.png,151.0,84.0,0.6435128450393677,0.49514563106796117,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0133_object_163_sam_point_mask.png,,cuda,vit_b
134,000008.png,164,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000164_img_000008_cat_screw.png,383.0,271.0,0.8930003046989441,0.9291139240506329,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0134_object_164_sam_point_mask.png,,cuda,vit_b
135,000008.png,167,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000167_img_000008_cat_connector.png,103.0,224.0,0.9467575550079346,0.95346687211094,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0135_object_167_sam_point_mask.png,,cuda,vit_b
136,000008.png,168,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000168_img_000008_cat_screw.png,538.0,317.0,0.9250347018241882,0.8909090909090909,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0136_object_168_sam_point_mask.png,,cuda,vit_b
137,000008.png,169,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000169_img_000008_cat_robot_gripper.png,264.0,251.0,0.9628579020500183,0.8868215284515724,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0137_object_169_sam_point_mask.png,,cuda,vit_b
138,000008.png,170,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000170_img_000008_cat_robot_gripper.png,326.0,245.0,0.9788505434989929,0.9407069555302167,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0138_object_170_sam_point_mask.png,,cuda,vit_b
139,000009.png,172,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000172_img_000009_cat_screw.png,418.0,185.0,0.8417405486106873,0.6483516483516484,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0139_object_172_sam_point_mask.png,,cuda,vit_b
140,000009.png,173,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000173_img_000009_cat_connector.png,273.0,394.0,0.9559941291809082,0.9522031366691561,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0140_object_173_sam_point_mask.png,,cuda,vit_b
141,000009.png,174,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000174_img_000009_cat_cable.png,444.0,458.0,0.8333966732025146,0.7459940652818992,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0141_object_174_sam_point_mask.png,,cuda,vit_b
142,000009.png,175,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000175_img_000009_cat_plastic_object.png,319.0,387.0,0.9117140769958496,0.9745864301126828,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0142_object_175_sam_point_mask.png,,cuda,vit_b
143,000009.png,176,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000176_img_000009_cat_plastic_object.png,274.0,298.0,0.918929398059845,0.9796665311102074,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0143_object_176_sam_point_mask.png,,cuda,vit_b
144,000009.png,177,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000177_img_000009_cat_plastic_object.png,410.0,359.0,0.9380722045898438,0.9664328657314629,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0144_object_177_sam_point_mask.png,,cuda,vit_b
145,000009.png,180,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000180_img_000009_cat_glass_object.png,497.0,265.0,0.8102331757545471,0.8895885810243492,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0145_object_180_sam_point_mask.png,,cuda,vit_b
146,000009.png,181,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000181_img_000009_cat_tool.png,302.0,448.0,0.9413183927536011,0.9197196559413826,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0146_object_181_sam_point_mask.png,,cuda,vit_b
147,000009.png,182,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000182_img_000009_cat_plastic_object.png,333.0,111.0,0.9868963360786438,0.9787489975942262,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0147_object_182_sam_point_mask.png,,cuda,vit_b
148,000009.png,183,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000183_img_000009_cat_plastic_object.png,464.0,361.0,0.9353476762771606,0.9727253799708515,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0148_object_183_sam_point_mask.png,,cuda,vit_b
149,000009.png,184,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000184_img_000009_cat_plastic_object.png,169.0,172.0,0.9495171308517456,0.9703872437357631,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0149_object_184_sam_point_mask.png,,cuda,vit_b
150,000009.png,185,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000185_img_000009_cat_plastic_object.png,262.0,120.0,0.9317280054092407,0.9826238053866203,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0150_object_185_sam_point_mask.png,,cuda,vit_b
151,000009.png,186,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000186_img_000009_cat_plastic_object.png,247.0,213.0,0.9589261412620544,0.9418228829993536,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0151_object_186_sam_point_mask.png,,cuda,vit_b
152,000009.png,188,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000188_img_000009_cat_plastic_object.png,115.0,154.0,0.9386226534843445,0.9707913953029406,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0152_object_188_sam_point_mask.png,,cuda,vit_b
153,000009.png,189,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000189_img_000009_cat_robot_gripper.png,302.0,216.0,0.9602857232093811,0.8577045817187143,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0153_object_189_sam_point_mask.png,,cuda,vit_b
154,000009.png,190,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000190_img_000009_cat_robot_gripper.png,288.0,161.0,0.9365687966346741,0.9083920563741191,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0154_object_190_sam_point_mask.png,,cuda,vit_b
155,000009.png,191,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000191_img_000009_cat_robot_gripper.png,358.0,224.0,0.9644426703453064,0.976545842217484,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0155_object_191_sam_point_mask.png,,cuda,vit_b
156,000010.png,193,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000193_img_000010_cat_tool.png,152.0,235.0,0.8081612586975098,0.5390565751554679,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0156_object_193_sam_point_mask.png,,cuda,vit_b
157,000010.png,194,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000194_img_000010_cat_screw.png,480.0,280.0,0.9567221403121948,0.828693790149893,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0157_object_194_sam_point_mask.png,,cuda,vit_b
158,000010.png,195,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000195_img_000010_cat_connector.png,25.0,307.0,0.9381763935089111,0.9137396694214877,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0158_object_195_sam_point_mask.png,,cuda,vit_b
159,000010.png,196,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000196_img_000010_cat_plastic_object.png,191.0,421.0,0.8890541195869446,0.9815063887020847,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0159_object_196_sam_point_mask.png,,cuda,vit_b
160,000010.png,197,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000197_img_000010_cat_metal_part.png,384.0,359.0,0.8413484692573547,0.8877917414721723,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0160_object_197_sam_point_mask.png,,cuda,vit_b
161,000010.png,198,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000198_img_000010_cat_tool.png,330.0,41.0,0.9442006349563599,0.9673634030069673,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0161_object_198_sam_point_mask.png,,cuda,vit_b
162,000010.png,199,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000199_img_000010_cat_tool.png,218.0,435.0,0.7800137996673584,0.002377998345740281,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0162_object_199_sam_point_mask.png,,cuda,vit_b
163,000010.png,200,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000200_img_000010_cat_metal_part.png,442.0,36.0,0.9730181694030762,0.8701399688958009,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0163_object_200_sam_point_mask.png,,cuda,vit_b
164,000010.png,201,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000201_img_000010_cat_tool.png,327.0,378.0,0.9660302996635437,0.7484693877551021,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0164_object_201_sam_point_mask.png,,cuda,vit_b
165,000010.png,202,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000202_img_000010_cat_tool.png,336.0,104.0,0.8232433795928955,0.8014184397163121,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0165_object_202_sam_point_mask.png,,cuda,vit_b
166,000010.png,203,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000203_img_000010_cat_cable.png,469.0,214.0,0.9345539212226868,0.9306543385490754,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0166_object_203_sam_point_mask.png,,cuda,vit_b
167,000010.png,204,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000204_img_000010_cat_connector.png,308.0,216.0,0.9744579792022705,0.8537735849056604,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0167_object_204_sam_point_mask.png,,cuda,vit_b
168,000010.png,205,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000205_img_000010_cat_tool.png,187.0,244.0,0.7876964807510376,0.3709001457725947,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0168_object_205_sam_point_mask.png,,cuda,vit_b
169,000010.png,206,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000206_img_000010_cat_connector.png,331.0,433.0,0.9766637682914734,0.9672346002621232,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_200/masks/row_0169_object_206_sam_point_mask.png,,cuda,vit_b
