image_id,file_name,image_path,object_id,annotation_id,category_id,category_name,binary_mask_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,point_x,point_y
267,000266.png,data/cogar_sim_500/rgb/000266.png,4623,4623,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004623_img_000266_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004623_img_000266_cat_glass_object.png,485.0,85.0,603.0,269.0,485.0,85.0,118.0,184.0,17733.0,transparent_glass,1,1,1,1,0,543.0,174.0
267,000266.png,data/cogar_sim_500/rgb/000266.png,4624,4624,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004624_img_000266_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004624_img_000266_cat_glass_object.png,349.0,103.0,469.0,290.0,349.0,103.0,120.0,187.0,19187.0,transparent_glass,1,1,1,1,0,406.0,192.0
267,000266.png,data/cogar_sim_500/rgb/000266.png,4625,4625,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004625_img_000266_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004625_img_000266_cat_robot_gripper.png,262.0,50.0,431.0,142.0,262.0,50.0,169.0,92.0,9929.0,transparent_glass,1,1,1,1,0,342.0,93.0
267,000266.png,data/cogar_sim_500/rgb/000266.png,4626,4626,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004626_img_000266_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004626_img_000266_cat_robot_gripper.png,282.0,133.0,326.0,191.0,282.0,133.0,44.0,58.0,513.0,transparent_glass,1,1,1,1,0,310.0,147.0
267,000266.png,data/cogar_sim_500/rgb/000266.png,4627,4627,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004627_img_000266_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004627_img_000266_cat_robot_gripper.png,342.0,42.0,387.0,195.0,342.0,42.0,45.0,153.0,1210.0,transparent_glass,1,1,1,1,0,350.0,127.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4630,4630,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00004630_img_000267_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004630_img_000267_cat_cable.png,203.0,163.0,256.0,185.0,203.0,163.0,53.0,22.0,626.0,partial_occlusion,1,1,1,1,0,232.0,174.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4632,4632,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004632_img_000267_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004632_img_000267_cat_glass_object.png,431.0,280.0,522.0,432.0,431.0,280.0,91.0,152.0,10481.0,partial_occlusion,1,1,1,1,0,474.0,354.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4634,4634,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004634_img_000267_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004634_img_000267_cat_glass_object.png,289.0,133.0,330.0,228.0,289.0,133.0,41.0,95.0,2010.0,partial_occlusion,1,1,1,1,0,304.0,188.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4635,4635,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004635_img_000267_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004635_img_000267_cat_box.png,297.0,269.0,441.0,474.0,297.0,269.0,144.0,205.0,18717.0,partial_occlusion,1,1,1,1,0,365.0,369.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4636,4636,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004636_img_000267_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004636_img_000267_cat_connector.png,285.0,222.0,345.0,258.0,285.0,222.0,60.0,36.0,1082.0,partial_occlusion,1,1,1,1,0,315.0,238.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4637,4637,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004637_img_000267_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004637_img_000267_cat_connector.png,403.0,373.0,434.0,415.0,403.0,373.0,31.0,42.0,699.0,partial_occlusion,1,1,1,1,0,418.0,395.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4638,4638,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004638_img_000267_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004638_img_000267_cat_glass_object.png,159.0,156.0,224.0,251.0,159.0,156.0,65.0,95.0,3372.0,partial_occlusion,1,1,1,1,0,197.0,196.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4639,4639,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004639_img_000267_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004639_img_000267_cat_connector.png,253.0,157.0,291.0,203.0,253.0,157.0,38.0,46.0,1398.0,partial_occlusion,1,1,1,1,0,272.0,179.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4640,4640,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004640_img_000267_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004640_img_000267_cat_box.png,436.0,224.0,597.0,382.0,436.0,224.0,161.0,158.0,14132.0,partial_occlusion,1,1,1,1,0,527.0,293.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4641,4641,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004641_img_000267_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004641_img_000267_cat_connector.png,420.0,341.0,439.0,388.0,420.0,341.0,19.0,47.0,381.0,partial_occlusion,1,1,1,1,0,430.0,365.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4642,4642,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004642_img_000267_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004642_img_000267_cat_metal_part.png,201.0,38.0,283.0,160.0,201.0,38.0,82.0,122.0,5432.0,partial_occlusion,1,1,1,1,0,233.0,105.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4643,4643,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004643_img_000267_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004643_img_000267_cat_box.png,206.0,209.0,310.0,339.0,206.0,209.0,104.0,130.0,8564.0,partial_occlusion,1,1,1,1,0,262.0,271.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4645,4645,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004645_img_000267_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004645_img_000267_cat_robot_gripper.png,234.0,32.0,491.0,192.0,234.0,32.0,257.0,160.0,17100.0,partial_occlusion,1,1,1,1,0,367.0,111.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4646,4646,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004646_img_000267_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004646_img_000267_cat_robot_gripper.png,329.0,107.0,380.0,249.0,329.0,107.0,51.0,142.0,6135.0,partial_occlusion,1,1,1,1,0,353.0,176.0
268,000267.png,data/cogar_sim_500/rgb/000267.png,4647,4647,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004647_img_000267_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004647_img_000267_cat_robot_gripper.png,290.0,35.0,339.0,215.0,290.0,35.0,49.0,180.0,3202.0,partial_occlusion,1,1,1,1,0,307.0,128.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4652,4652,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004652_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004652_img_000269_cat_plastic_object.png,421.0,213.0,493.0,303.0,421.0,213.0,72.0,90.0,3265.0,dynamic_scene,1,0,1,1,1,464.0,250.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4653,4653,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00004653_img_000269_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004653_img_000269_cat_screw.png,378.0,330.0,404.0,348.0,378.0,330.0,26.0,18.0,307.0,dynamic_scene,1,0,1,1,1,390.0,339.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4654,4654,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004654_img_000269_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004654_img_000269_cat_tool.png,341.0,117.0,526.0,297.0,341.0,117.0,185.0,180.0,2112.0,dynamic_scene,1,0,1,1,1,472.0,217.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4655,4655,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004655_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004655_img_000269_cat_plastic_object.png,387.0,107.0,426.0,165.0,387.0,107.0,39.0,58.0,850.0,dynamic_scene,1,0,1,1,1,404.0,131.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4656,4656,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004656_img_000269_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004656_img_000269_cat_box.png,1.0,323.0,213.0,480.0,1.0,323.0,212.0,157.0,25915.0,dynamic_scene,1,0,1,1,1,109.0,408.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4657,4657,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004657_img_000269_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004657_img_000269_cat_metal_part.png,142.0,368.0,202.0,474.0,142.0,368.0,60.0,106.0,1013.0,dynamic_scene,1,0,1,1,1,191.0,429.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4658,4658,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004658_img_000269_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004658_img_000269_cat_tool.png,122.0,299.0,215.0,476.0,122.0,299.0,93.0,177.0,1754.0,dynamic_scene,1,0,1,1,1,170.0,338.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4659,4659,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004659_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004659_img_000269_cat_plastic_object.png,294.0,272.0,379.0,339.0,294.0,272.0,85.0,67.0,3873.0,dynamic_scene,1,0,1,1,1,340.0,307.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4660,4660,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004660_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004660_img_000269_cat_plastic_object.png,395.0,252.0,468.0,363.0,395.0,252.0,73.0,111.0,6589.0,dynamic_scene,1,0,1,1,1,431.0,306.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4661,4661,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004661_img_000269_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004661_img_000269_cat_metal_part.png,336.0,111.0,406.0,195.0,336.0,111.0,70.0,84.0,2500.0,dynamic_scene,1,0,1,1,1,374.0,147.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4662,4662,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004662_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004662_img_000269_cat_plastic_object.png,12.0,277.0,91.0,373.0,12.0,277.0,79.0,96.0,4121.0,dynamic_scene,1,0,1,1,1,46.0,313.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4663,4663,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004663_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004663_img_000269_cat_plastic_object.png,210.0,349.0,253.0,423.0,210.0,349.0,43.0,74.0,2192.0,dynamic_scene,1,0,1,1,1,229.0,380.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4664,4664,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004664_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004664_img_000269_cat_plastic_object.png,170.0,474.0,223.0,480.0,170.0,474.0,53.0,6.0,227.0,dynamic_scene,1,0,1,1,1,195.0,477.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4665,4665,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004665_img_000269_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004665_img_000269_cat_tool.png,202.0,331.0,282.0,384.0,202.0,331.0,80.0,53.0,2034.0,dynamic_scene,1,0,1,1,1,254.0,354.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4666,4666,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004666_img_000269_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004666_img_000269_cat_plastic_object.png,209.0,394.0,314.0,480.0,209.0,394.0,105.0,86.0,7779.0,dynamic_scene,1,0,1,1,1,263.0,441.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4667,4667,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004667_img_000269_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004667_img_000269_cat_robot_gripper.png,288.0,107.0,539.0,297.0,288.0,107.0,251.0,190.0,20083.0,dynamic_scene,1,0,1,1,1,408.0,201.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4668,4668,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004668_img_000269_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004668_img_000269_cat_robot_gripper.png,343.0,173.0,392.0,306.0,343.0,173.0,49.0,133.0,832.0,dynamic_scene,1,0,1,1,1,378.0,264.0
270,000269.png,data/cogar_sim_500/rgb/000269.png,4669,4669,2,robot_gripper,outputs/cogar_sim_500/gt_binary_masks/ann_00004669_img_000269_cat_robot_gripper.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004669_img_000269_cat_robot_gripper.png,402.0,112.0,463.0,259.0,402.0,112.0,61.0,147.0,1883.0,dynamic_scene,1,0,1,1,1,432.0,148.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4672,4672,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004672_img_000270_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004672_img_000270_cat_plastic_object.png,383.0,175.0,447.0,257.0,383.0,175.0,64.0,82.0,4090.0,reflective_metal,1,0,0,1,0,415.0,216.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4673,4673,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004673_img_000270_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004673_img_000270_cat_metal_part.png,335.0,156.0,401.0,199.0,335.0,156.0,66.0,43.0,2206.0,reflective_metal,1,0,0,1,0,367.0,177.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4674,4674,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004674_img_000270_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004674_img_000270_cat_tool.png,173.0,20.0,322.0,146.0,173.0,20.0,149.0,126.0,4442.0,reflective_metal,1,0,0,1,0,245.0,82.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4675,4675,6,screw,outputs/cogar_sim_500/gt_binary_masks/ann_00004675_img_000270_cat_screw.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004675_img_000270_cat_screw.png,144.0,201.0,159.0,218.0,144.0,201.0,15.0,17.0,189.0,reflective_metal,1,0,0,1,0,151.0,209.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4676,4676,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004676_img_000270_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004676_img_000270_cat_metal_part.png,238.0,256.0,312.0,346.0,238.0,256.0,74.0,90.0,4735.0,reflective_metal,1,0,0,1,0,275.0,300.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4677,4677,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004677_img_000270_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004677_img_000270_cat_box.png,317.0,0.0,440.0,142.0,317.0,0.0,123.0,142.0,9255.0,reflective_metal,1,0,0,1,0,377.0,65.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4678,4678,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004678_img_000270_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004678_img_000270_cat_metal_part.png,299.0,66.0,377.0,147.0,299.0,66.0,78.0,81.0,3119.0,reflective_metal,1,0,0,1,0,340.0,107.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4679,4679,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004679_img_000270_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004679_img_000270_cat_plastic_object.png,245.0,27.0,325.0,103.0,245.0,27.0,80.0,76.0,4624.0,reflective_metal,1,0,0,1,0,285.0,63.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4680,4680,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004680_img_000270_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004680_img_000270_cat_metal_part.png,454.0,375.0,523.0,432.0,454.0,375.0,69.0,57.0,2822.0,reflective_metal,1,0,0,1,0,488.0,403.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4681,4681,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004681_img_000270_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004681_img_000270_cat_metal_part.png,217.0,366.0,281.0,448.0,217.0,366.0,64.0,82.0,5018.0,reflective_metal,1,0,0,1,0,249.0,407.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4682,4682,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004682_img_000270_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004682_img_000270_cat_tool.png,340.0,262.0,388.0,480.0,340.0,262.0,48.0,218.0,6895.0,reflective_metal,1,0,0,1,0,364.0,369.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4683,4683,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004683_img_000270_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004683_img_000270_cat_tool.png,194.0,435.0,419.0,480.0,194.0,435.0,225.0,45.0,3868.0,reflective_metal,1,0,0,1,0,261.0,463.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4684,4684,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004684_img_000270_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004684_img_000270_cat_plastic_object.png,422.0,165.0,478.0,244.0,422.0,165.0,56.0,79.0,2427.0,reflective_metal,1,0,0,1,0,455.0,201.0
271,000270.png,data/cogar_sim_500/rgb/000270.png,4685,4685,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004685_img_000270_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004685_img_000270_cat_tool.png,289.0,380.0,368.0,480.0,289.0,380.0,79.0,100.0,3384.0,reflective_metal,1,0,0,1,0,326.0,433.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4688,4688,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004688_img_000271_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004688_img_000271_cat_plastic_object.png,535.0,198.0,564.0,259.0,535.0,198.0,29.0,61.0,1050.0,transparent_glass,1,1,0,1,0,547.0,230.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4689,4689,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004689_img_000271_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004689_img_000271_cat_connector.png,459.0,329.0,515.0,418.0,459.0,329.0,56.0,89.0,1040.0,transparent_glass,1,1,0,1,0,495.0,365.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4690,4690,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004690_img_000271_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004690_img_000271_cat_plastic_object.png,63.0,235.0,142.0,305.0,63.0,235.0,79.0,70.0,3063.0,transparent_glass,1,1,0,1,0,102.0,270.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4691,4691,8,cable,outputs/cogar_sim_500/gt_binary_masks/ann_00004691_img_000271_cat_cable.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004691_img_000271_cat_cable.png,365.0,17.0,528.0,314.0,365.0,17.0,163.0,297.0,4009.0,transparent_glass,1,1,0,1,0,447.0,165.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4692,4692,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004692_img_000271_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004692_img_000271_cat_plastic_object.png,525.0,122.0,608.0,218.0,525.0,122.0,83.0,96.0,4986.0,transparent_glass,1,1,0,1,0,564.0,163.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4693,4693,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004693_img_000271_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004693_img_000271_cat_connector.png,490.0,364.0,563.0,399.0,490.0,364.0,73.0,35.0,1394.0,transparent_glass,1,1,0,1,0,529.0,380.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4694,4694,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004694_img_000271_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004694_img_000271_cat_glass_object.png,228.0,67.0,338.0,202.0,228.0,67.0,110.0,135.0,10544.0,transparent_glass,1,1,0,1,0,284.0,134.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4695,4695,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004695_img_000271_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004695_img_000271_cat_metal_part.png,422.0,324.0,507.0,440.0,422.0,324.0,85.0,116.0,4569.0,transparent_glass,1,1,0,1,0,462.0,382.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4696,4696,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004696_img_000271_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004696_img_000271_cat_connector.png,378.0,303.0,427.0,347.0,378.0,303.0,49.0,44.0,1284.0,transparent_glass,1,1,0,1,0,403.0,326.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4697,4697,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004697_img_000271_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004697_img_000271_cat_glass_object.png,365.0,342.0,451.0,412.0,365.0,342.0,86.0,70.0,4562.0,transparent_glass,1,1,0,1,0,408.0,376.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4698,4698,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004698_img_000271_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004698_img_000271_cat_glass_object.png,559.0,166.0,640.0,264.0,559.0,166.0,81.0,98.0,6065.0,transparent_glass,1,1,0,1,0,601.0,216.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4699,4699,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004699_img_000271_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004699_img_000271_cat_plastic_object.png,370.0,173.0,450.0,272.0,370.0,173.0,80.0,99.0,1996.0,transparent_glass,1,1,0,1,0,415.0,223.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4700,4700,4,glass_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004700_img_000271_cat_glass_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004700_img_000271_cat_glass_object.png,309.0,190.0,417.0,304.0,309.0,190.0,108.0,114.0,9649.0,transparent_glass,1,1,0,1,0,362.0,246.0
272,000271.png,data/cogar_sim_500/rgb/000271.png,4701,4701,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004701_img_000271_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004701_img_000271_cat_connector.png,389.0,245.0,462.0,303.0,389.0,245.0,73.0,58.0,1475.0,transparent_glass,1,1,0,1,0,427.0,274.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4704,4704,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004704_img_000272_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004704_img_000272_cat_box.png,378.0,150.0,457.0,222.0,378.0,150.0,79.0,72.0,1644.0,partial_occlusion,1,1,1,1,0,397.0,187.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4705,4705,5,plastic_object,outputs/cogar_sim_500/gt_binary_masks/ann_00004705_img_000272_cat_plastic_object.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004705_img_000272_cat_plastic_object.png,195.0,220.0,279.0,295.0,195.0,220.0,84.0,75.0,5477.0,partial_occlusion,1,1,1,1,0,237.0,257.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4706,4706,7,connector,outputs/cogar_sim_500/gt_binary_masks/ann_00004706_img_000272_cat_connector.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004706_img_000272_cat_connector.png,558.0,220.0,625.0,279.0,558.0,220.0,67.0,59.0,2161.0,partial_occlusion,1,1,1,1,0,590.0,250.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4707,4707,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004707_img_000272_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004707_img_000272_cat_metal_part.png,420.0,313.0,455.0,389.0,420.0,313.0,35.0,76.0,1845.0,partial_occlusion,1,1,1,1,0,437.0,353.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4708,4708,10,box,outputs/cogar_sim_500/gt_binary_masks/ann_00004708_img_000272_cat_box.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004708_img_000272_cat_box.png,154.0,154.0,290.0,265.0,154.0,154.0,136.0,111.0,9625.0,partial_occlusion,1,1,1,1,0,220.0,200.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4709,4709,9,tool,outputs/cogar_sim_500/gt_binary_masks/ann_00004709_img_000272_cat_tool.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004709_img_000272_cat_tool.png,278.0,205.0,390.0,268.0,278.0,205.0,112.0,63.0,755.0,partial_occlusion,1,1,1,1,0,299.0,244.0
273,000272.png,data/cogar_sim_500/rgb/000272.png,4710,4710,3,metal_part,outputs/cogar_sim_500/gt_binary_masks/ann_00004710_img_000272_cat_metal_part.png,outputs/cogar_sim_500/gt_binary_masks/ann_00004710_img_000272_cat_metal_part.png,497.0,205.0,555.0,268.0,497.0,205.0,58.0,63.0,2223.0,partial_occlusion,1,1,1,1,0,528.0,232.0
