image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,366,9,tool,187.0,189.0,130.0,90.0,5157.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,367,9,tool,0.0,294.0,151.0,186.0,8585.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,368,9,tool,0.0,260.0,125.0,165.0,7377.0,reflective_metal,1,0,0,1,0
41,000040.png,data/cogar_sim_500_v2/rgb/000040.png,369,3,metal_part,377.0,126.0,122.0,113.0,8414.0,reflective_metal,1,0,0,1,0
42,000041.png,data/cogar_sim_500_v2/rgb/000041.png,370,1,table,0.0,378.0,80.0,102.0,4160.0,transparent_glass,1,1,0,1,0
42,000041.png,data/cogar_sim_500_v2/rgb/000041.png,371,1,table,0.0,0.0,640.0,480.0,303040.0,transparent_glass,1,1,0,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,372,1,table,0.0,0.0,639.0,480.0,212066.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,373,1,table,478.0,0.0,162.0,480.0,37974.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,374,8,cable,116.0,159.0,83.0,235.0,3725.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,375,3,metal_part,176.0,87.0,35.0,82.0,2343.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,376,10,box,371.0,62.0,178.0,159.0,19302.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,377,7,connector,446.0,285.0,63.0,60.0,2300.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,378,5,plastic_object,369.0,396.0,94.0,71.0,4914.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,379,7,connector,370.0,269.0,52.0,56.0,1384.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,380,2,robot_gripper,252.0,68.0,146.0,249.0,19279.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,381,2,robot_gripper,314.0,89.0,56.0,98.0,2819.0,partial_occlusion,1,0,1,1,0
43,000042.png,data/cogar_sim_500_v2/rgb/000042.png,382,2,robot_gripper,317.0,289.0,54.0,48.0,1094.0,partial_occlusion,1,0,1,1,0
44,000043.png,data/cogar_sim_500_v2/rgb/000043.png,383,1,table,343.0,330.0,297.0,150.0,22438.0,small_parts,1,0,0,1,0
44,000043.png,data/cogar_sim_500_v2/rgb/000043.png,384,1,table,0.0,0.0,640.0,480.0,284762.0,small_parts,1,0,0,1,0
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,385,1,table,0.0,0.0,640.0,480.0,261344.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,386,10,box,384.0,172.0,149.0,122.0,3423.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,387,5,plastic_object,220.0,198.0,82.0,92.0,6249.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,388,6,screw,293.0,341.0,19.0,33.0,520.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,389,8,cable,316.0,156.0,160.0,280.0,4158.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,390,5,plastic_object,411.0,189.0,135.0,111.0,8541.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,391,5,plastic_object,514.0,141.0,40.0,61.0,1737.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,392,2,robot_gripper,280.0,79.0,250.0,122.0,17540.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,393,2,robot_gripper,351.0,82.0,42.0,121.0,1334.0,dynamic_scene,0,0,1,1,1
45,000044.png,data/cogar_sim_500_v2/rgb/000044.png,394,2,robot_gripper,428.0,182.0,31.0,16.0,282.0,dynamic_scene,0,0,1,1,1
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,395,1,table,0.0,0.0,619.0,480.0,214203.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,396,1,table,530.0,0.0,110.0,480.0,31277.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,397,10,box,104.0,133.0,169.0,141.0,16191.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,398,9,tool,367.0,130.0,97.0,52.0,2145.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,399,9,tool,241.0,224.0,190.0,92.0,3760.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,400,3,metal_part,215.0,140.0,29.0,21.0,316.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,401,10,box,144.0,244.0,145.0,120.0,10054.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,402,3,metal_part,156.0,303.0,34.0,57.0,1798.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,403,7,connector,399.0,244.0,48.0,69.0,1287.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,404,2,robot_gripper,307.0,115.0,85.0,272.0,16355.0,reflective_metal,1,0,1,1,0
46,000045.png,data/cogar_sim_500_v2/rgb/000045.png,405,2,robot_gripper,359.0,165.0,46.0,156.0,3874.0,reflective_metal,1,0,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,406,1,table,0.0,82.0,640.0,398.0,143462.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,407,1,table,0.0,0.0,248.0,470.0,66518.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,408,7,connector,245.0,216.0,26.0,28.0,375.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,409,8,cable,487.0,359.0,36.0,45.0,725.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,410,4,glass_object,115.0,205.0,97.0,176.0,14128.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,411,4,glass_object,384.0,188.0,137.0,204.0,21949.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,412,4,glass_object,301.0,230.0,87.0,123.0,7986.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,413,4,glass_object,153.0,189.0,87.0,108.0,3674.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,414,5,plastic_object,256.0,218.0,59.0,87.0,4095.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,415,2,robot_gripper,315.0,123.0,120.0,132.0,8208.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,416,2,robot_gripper,337.0,153.0,43.0,100.0,1123.0,transparent_glass,0,1,1,1,0
47,000046.png,data/cogar_sim_500_v2/rgb/000046.png,417,2,robot_gripper,350.0,150.0,15.0,5.0,43.0,transparent_glass,0,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,418,1,table,0.0,0.0,640.0,480.0,266036.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,419,3,metal_part,439.0,0.0,52.0,6.0,237.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,420,7,connector,417.0,22.0,56.0,44.0,1536.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,421,4,glass_object,202.0,0.0,118.0,91.0,8517.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,422,10,box,269.0,404.0,114.0,76.0,5648.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,423,8,cable,392.0,82.0,219.0,190.0,5026.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,424,2,robot_gripper,213.0,81.0,216.0,266.0,18299.0,partial_occlusion,1,1,1,1,0
48,000047.png,data/cogar_sim_500_v2/rgb/000047.png,425,2,robot_gripper,266.0,246.0,61.0,58.0,1901.0,partial_occlusion,1,1,1,1,0
49,000048.png,data/cogar_sim_500_v2/rgb/000048.png,426,1,table,492.0,364.0,148.0,116.0,8675.0,small_parts,1,0,0,1,0
49,000048.png,data/cogar_sim_500_v2/rgb/000048.png,427,1,table,0.0,0.0,640.0,480.0,298525.0,small_parts,1,0,0,1,0
50,000049.png,data/cogar_sim_500_v2/rgb/000049.png,428,1,table,481.0,371.0,159.0,109.0,8778.0,dynamic_scene,0,1,1,0,1
50,000049.png,data/cogar_sim_500_v2/rgb/000049.png,429,1,table,0.0,0.0,640.0,480.0,292333.0,dynamic_scene,0,1,1,0,1
51,000050.png,data/cogar_sim_500_v2/rgb/000050.png,430,1,table,0.0,347.0,541.0,133.0,36057.0,reflective_metal,1,0,0,1,0
51,000050.png,data/cogar_sim_500_v2/rgb/000050.png,431,1,table,0.0,0.0,640.0,480.0,271143.0,reflective_metal,1,0,0,1,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,432,1,table,0.0,29.0,640.0,451.0,202103.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,433,1,table,249.0,0.0,391.0,336.0,70944.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,434,3,metal_part,370.0,284.0,63.0,99.0,5096.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,435,4,glass_object,310.0,109.0,46.0,98.0,4097.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,436,4,glass_object,120.0,137.0,74.0,92.0,5625.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,437,4,glass_object,278.0,82.0,62.0,98.0,3630.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,438,4,glass_object,113.0,107.0,59.0,89.0,1919.0,transparent_glass,1,1,0,0,0
52,000051.png,data/cogar_sim_500_v2/rgb/000051.png,439,8,cable,269.0,166.0,41.0,79.0,776.0,transparent_glass,1,1,0,0,0
53,000052.png,data/cogar_sim_500_v2/rgb/000052.png,440,1,table,562.0,109.0,78.0,371.0,15249.0,partial_occlusion,1,0,1,1,0
53,000052.png,data/cogar_sim_500_v2/rgb/000052.png,441,1,table,0.0,0.0,640.0,480.0,291904.0,partial_occlusion,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,442,1,table,0.0,0.0,640.0,480.0,244561.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,443,1,table,0.0,0.0,198.0,80.0,7972.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,444,7,connector,478.0,98.0,38.0,25.0,683.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,445,3,metal_part,270.0,250.0,100.0,99.0,5364.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,446,7,connector,304.0,175.0,50.0,37.0,996.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,447,7,connector,72.0,102.0,106.0,71.0,3369.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,448,9,tool,423.0,0.0,217.0,116.0,4531.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,449,8,cable,210.0,29.0,428.0,64.0,6976.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,450,7,connector,241.0,364.0,62.0,54.0,1490.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,451,6,screw,299.0,212.0,20.0,14.0,192.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,452,8,cable,90.0,96.0,31.0,383.0,5015.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,453,2,robot_gripper,241.0,103.0,356.0,92.0,21828.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,454,2,robot_gripper,335.0,113.0,43.0,76.0,2146.0,small_parts,1,0,1,1,0
54,000053.png,data/cogar_sim_500_v2/rgb/000053.png,455,2,robot_gripper,423.0,75.0,57.0,49.0,2077.0,small_parts,1,0,1,1,0
55,000054.png,data/cogar_sim_500_v2/rgb/000054.png,456,1,table,0.0,429.0,640.0,51.0,17829.0,dynamic_scene,0,0,1,1,1
55,000054.png,data/cogar_sim_500_v2/rgb/000054.png,457,1,table,0.0,0.0,640.0,475.0,289371.0,dynamic_scene,0,0,1,1,1
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,458,1,table,0.0,41.0,640.0,439.0,195048.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,459,1,table,375.0,0.0,265.0,399.0,58460.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,460,3,metal_part,402.0,159.0,24.0,50.0,756.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,461,10,box,150.0,263.0,172.0,160.0,17588.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,462,9,tool,163.0,240.0,155.0,71.0,4011.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,463,6,screw,329.0,439.0,23.0,25.0,356.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,464,2,robot_gripper,333.0,69.0,58.0,146.0,6282.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,465,2,robot_gripper,350.0,85.0,35.0,133.0,653.0,reflective_metal,1,0,1,1,0
56,000055.png,data/cogar_sim_500_v2/rgb/000055.png,466,2,robot_gripper,366.0,111.0,41.0,150.0,3660.0,reflective_metal,1,0,1,1,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,467,1,table,44.0,79.0,596.0,401.0,181632.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,468,1,table,0.0,0.0,161.0,480.0,53955.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,469,4,glass_object,256.0,101.0,69.0,68.0,2748.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,470,5,plastic_object,359.0,154.0,53.0,49.0,1420.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,471,8,cable,246.0,245.0,64.0,122.0,1854.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,472,4,glass_object,237.0,107.0,50.0,146.0,5259.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,473,10,box,264.0,168.0,118.0,90.0,7218.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,474,8,cable,402.0,202.0,13.0,13.0,76.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,475,10,box,328.0,170.0,91.0,113.0,6345.0,transparent_glass,1,1,0,0,0
57,000056.png,data/cogar_sim_500_v2/rgb/000056.png,476,3,metal_part,133.0,313.0,78.0,58.0,2824.0,transparent_glass,1,1,0,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,477,1,table,0.0,0.0,634.0,480.0,219355.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,478,1,table,508.0,0.0,132.0,480.0,32970.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,479,5,plastic_object,391.0,59.0,58.0,36.0,1564.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,480,10,box,218.0,209.0,141.0,172.0,8207.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,481,10,box,175.0,24.0,172.0,77.0,6075.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,482,10,box,197.0,0.0,148.0,55.0,5612.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,483,8,cable,292.0,205.0,30.0,275.0,1390.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,484,10,box,139.0,64.0,162.0,106.0,7889.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,485,3,metal_part,355.0,89.0,97.0,78.0,5870.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,486,2,robot_gripper,233.0,73.0,61.0,287.0,16492.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,487,2,robot_gripper,290.0,154.0,33.0,51.0,1608.0,partial_occlusion,1,0,1,0,0
58,000057.png,data/cogar_sim_500_v2/rgb/000057.png,488,2,robot_gripper,292.0,256.0,6.0,34.0,168.0,partial_occlusion,1,0,1,0,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,489,1,table,0.0,50.0,640.0,430.0,212627.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,490,1,table,0.0,0.0,224.0,333.0,43021.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,491,6,screw,142.0,225.0,30.0,20.0,158.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,492,7,connector,354.0,166.0,42.0,48.0,1421.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,493,5,plastic_object,209.0,147.0,36.0,42.0,1138.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,494,5,plastic_object,321.0,105.0,63.0,75.0,2957.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,495,6,screw,450.0,183.0,21.0,21.0,236.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,496,6,screw,295.0,262.0,19.0,17.0,243.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,497,6,screw,325.0,260.0,19.0,24.0,363.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,498,6,screw,205.0,269.0,18.0,25.0,271.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,499,6,screw,344.0,183.0,17.0,20.0,300.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,500,6,screw,470.0,349.0,28.0,39.0,570.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,501,7,connector,106.0,345.0,117.0,64.0,4637.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,502,8,cable,122.0,204.0,117.0,129.0,2594.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,503,2,robot_gripper,243.0,62.0,110.0,138.0,8679.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,504,2,robot_gripper,255.0,90.0,46.0,165.0,3366.0,small_parts,0,0,1,1,0
59,000058.png,data/cogar_sim_500_v2/rgb/000058.png,505,2,robot_gripper,271.0,75.0,40.0,143.0,878.0,small_parts,0,0,1,1,0
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,506,1,table,0.0,0.0,640.0,480.0,225192.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,507,1,table,0.0,0.0,295.0,295.0,43660.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,508,9,tool,41.0,317.0,213.0,142.0,11449.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,509,8,cable,318.0,191.0,94.0,195.0,2227.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,510,5,plastic_object,298.0,200.0,85.0,110.0,6727.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,511,8,cable,441.0,122.0,131.0,202.0,2457.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,512,3,metal_part,434.0,76.0,46.0,54.0,1918.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,513,7,connector,304.0,302.0,66.0,64.0,2571.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,514,5,plastic_object,455.0,118.0,78.0,63.0,3112.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,515,5,plastic_object,274.0,134.0,113.0,109.0,7645.0,dynamic_scene,1,0,0,1,1
60,000059.png,data/cogar_sim_500_v2/rgb/000059.png,516,7,connector,320.0,130.0,32.0,14.0,242.0,dynamic_scene,1,0,0,1,1
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,517,1,table,0.0,0.0,640.0,480.0,182454.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,518,3,metal_part,313.0,328.0,178.0,152.0,15949.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,519,3,metal_part,156.0,285.0,100.0,56.0,4067.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,520,3,metal_part,0.0,267.0,145.0,189.0,21867.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,521,5,plastic_object,465.0,258.0,144.0,133.0,12663.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,522,9,tool,124.0,329.0,471.0,104.0,18757.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,523,3,metal_part,333.0,339.0,83.0,37.0,2090.0,reflective_metal,1,0,0,0,0
61,000060.png,data/cogar_sim_500_v2/rgb/000060.png,524,3,metal_part,167.0,109.0,211.0,221.0,29208.0,reflective_metal,1,0,0,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,525,1,table,0.0,52.0,640.0,428.0,125512.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,526,1,table,418.0,0.0,222.0,480.0,90706.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,527,4,glass_object,339.0,127.0,57.0,19.0,546.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,528,4,glass_object,244.0,237.0,93.0,183.0,16116.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,529,4,glass_object,324.0,142.0,83.0,95.0,6822.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,530,4,glass_object,330.0,219.0,105.0,190.0,15791.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,531,2,robot_gripper,216.0,83.0,138.0,143.0,7249.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,532,2,robot_gripper,303.0,104.0,37.0,129.0,1444.0,transparent_glass,0,1,1,0,0
62,000061.png,data/cogar_sim_500_v2/rgb/000061.png,533,2,robot_gripper,277.0,119.0,41.0,119.0,3782.0,transparent_glass,0,1,1,0,0
63,000062.png,data/cogar_sim_500_v2/rgb/000062.png,534,1,table,401.0,398.0,239.0,82.0,9904.0,partial_occlusion,1,0,1,1,0
63,000062.png,data/cogar_sim_500_v2/rgb/000062.png,535,1,table,0.0,0.0,640.0,480.0,297296.0,partial_occlusion,1,0,1,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,536,1,table,0.0,0.0,640.0,480.0,296335.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,537,7,connector,412.0,320.0,57.0,86.0,2744.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,538,6,screw,169.0,390.0,22.0,20.0,316.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,539,6,screw,353.0,456.0,11.0,16.0,124.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,540,6,screw,242.0,120.0,14.0,27.0,330.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,541,7,connector,184.0,254.0,74.0,60.0,1788.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,542,6,screw,307.0,161.0,15.0,17.0,188.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,543,6,screw,181.0,251.0,14.0,18.0,157.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,544,6,screw,442.0,311.0,14.0,14.0,115.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,545,6,screw,303.0,279.0,16.0,27.0,329.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,546,9,tool,198.0,89.0,107.0,183.0,3546.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,547,6,screw,364.0,267.0,13.0,14.0,120.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,548,6,screw,310.0,103.0,13.0,17.0,173.0,small_parts,1,0,0,1,0
64,000063.png,data/cogar_sim_500_v2/rgb/000063.png,549,3,metal_part,307.0,455.0,61.0,25.0,935.0,small_parts,1,0,0,1,0
