model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,elapsed_s,fps,device
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000388.png,3388,screw,small_parts,0.8158995815899581,1.0,0.0041951506364884235,238.37046310142895,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000388.png,3389,connector,small_parts,0.8643478260869565,0.983050847457627,0.0041951506364884235,238.37046310142895,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3396,glass_object,transparent_glass,0.7107545533391153,0.5777076250607092,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3397,glass_object,transparent_glass,0.9445453169919806,0.8135913691469248,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3398,cable,transparent_glass,0.8305020762551907,0.8614373508591844,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3399,glass_object,transparent_glass,0.795450852965069,0.6829198468404452,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3400,glass_object,transparent_glass,0.8306968790081232,0.5507325939389442,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3401,connector,transparent_glass;small_parts,0.2446236559139785,0.4171186273543043,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3402,metal_part,transparent_glass;reflective_metal,0.005414718188530642,0.23667965749722641,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3403,glass_object,transparent_glass,0.07834781183412555,0.22714056032565938,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3404,glass_object,transparent_glass,0.4950858822448792,0.5140893470790378,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000391.png,3405,glass_object,transparent_glass,0.9323030634573304,0.926052649954612,0.004553792200022144,219.59719637517435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3408,metal_part,partial_occlusion;reflective_metal,0.42607610729881473,0.49227096736630666,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3409,connector,partial_occlusion;small_parts,0.8767268862911796,1.0,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3410,connector,partial_occlusion;small_parts,0.9564321460111863,1.0,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3411,tool,partial_occlusion;reflective_metal,0.39543726235741444,0.5758354755784062,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3412,plastic_object,partial_occlusion,0.971883786316776,1.0,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3413,metal_part,partial_occlusion;reflective_metal,0.9617737003058104,1.0,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3414,robot_gripper,partial_occlusion,0.5494880546075085,0.6513915392515414,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3415,robot_gripper,partial_occlusion,0.008674488267598602,0.13205692421698953,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000392.png,3416,robot_gripper,partial_occlusion,0.25053012348758885,0.18557609863900396,0.004899090888809749,204.11950353567607,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3419,cable,small_parts;partial_occlusion,0.6719153329891585,0.6666666666666666,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3420,screw,small_parts;partial_occlusion,0.8407494145199064,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3421,screw,small_parts;partial_occlusion,0.8929384965831435,0.9710213137900894,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3422,screw,small_parts;partial_occlusion,0.4453125,0.7054691419969895,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3423,screw,small_parts;partial_occlusion,0.623015873015873,0.7066196631414021,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3424,screw,small_parts;partial_occlusion,0.7594142259414226,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3425,connector,small_parts;partial_occlusion,0.9345524542829644,0.9860893757607373,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3426,connector,small_parts;partial_occlusion,0.9656331714605902,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3427,connector,small_parts;partial_occlusion,0.9459084604715673,0.9828767123287672,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3428,metal_part,small_parts;reflective_metal;partial_occlusion,0.9659781287970839,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3429,connector,small_parts;partial_occlusion,0.9501061571125266,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3430,screw,small_parts;partial_occlusion,0.8786885245901639,1.0,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3431,robot_gripper,small_parts;partial_occlusion,0.6423995689397114,0.4711638235692193,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3432,robot_gripper,small_parts;partial_occlusion,0.25481798715203424,0.5531914893617021,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000393.png,3433,robot_gripper,small_parts;partial_occlusion,0.31985670419651996,0.6217391304347826,0.0031425872667265745,318.2091426984091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3439,glass_object,transparent_glass,0.9782941176470589,0.9849621902397727,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3440,glass_object,transparent_glass,0.720032673065142,0.6455794992333331,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3441,glass_object,transparent_glass,0.5113299323763199,0.32786885245901637,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3442,glass_object,transparent_glass,0.8220199910487841,0.5096744502471138,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3443,plastic_object,transparent_glass,0.9612395276067427,0.927521758452466,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3444,box,transparent_glass,0.8921625424149632,0.7903709060853394,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3445,box,transparent_glass,0.9770516509110837,0.9807472660053183,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3446,glass_object,transparent_glass,0.9837083708370837,1.0,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000396.png,3447,connector,transparent_glass;small_parts,0.8853868194842407,1.0,0.005232823888945859,191.10140551690682,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3452,box,small_parts,0.9762186464742073,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3453,connector,small_parts,0.9061145883485797,0.9546482818054508,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3454,connector,small_parts,0.8831548198636806,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3455,metal_part,small_parts;reflective_metal,0.9689146469968388,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3456,connector,small_parts,0.9483438485804416,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3457,connector,small_parts,0.9176470588235294,0.9871370511585035,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3458,screw,small_parts,0.8102409638554217,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3459,screw,small_parts,0.8323170731707317,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3460,screw,small_parts,0.8339483394833949,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3461,screw,small_parts,0.8901098901098901,1.0,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3462,screw,small_parts,0.8385964912280702,0.9402843601895735,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000398.png,3463,connector,small_parts,0.9067524115755627,0.9949489769755397,0.0037477493333426537,266.82681018799366,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3465,plastic_object,dynamic_scene;partial_occlusion,0.9764778073225608,0.9545431257524912,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3466,metal_part,dynamic_scene;reflective_metal;partial_occlusion,0.874326750448833,1.0,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3467,connector,dynamic_scene;partial_occlusion;small_parts,0.8898240244835501,0.9641787734279694,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3468,robot_gripper,dynamic_scene;partial_occlusion,0.6521476560730731,0.3980890094018095,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3469,robot_gripper,dynamic_scene;partial_occlusion,0.49894381073088295,0.6614479596090601,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000399.png,3470,robot_gripper,dynamic_scene;partial_occlusion,0.08810639262505668,0.3110491801113437,0.007168024333320015,139.50845497992748,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3472,tool,reflective_metal,0.7423943661971831,0.8180244531565372,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3473,tool,reflective_metal,0.942360328449525,0.9373767297440732,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3474,connector,reflective_metal;small_parts,0.89198606271777,1.0,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3475,metal_part,reflective_metal,0.9382716049382716,0.890146927936735,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3476,metal_part,reflective_metal,0.7561489810260014,0.6949528563505268,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3477,box,reflective_metal,0.930194360799343,0.8041796156529462,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3478,tool,reflective_metal,0.9622067767158993,1.0,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000400.png,3479,tool,reflective_metal,0.6355093966369931,0.7652173913043477,0.005370913125261723,186.18807950859758,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3484,cable,partial_occlusion,0.9022181982797646,0.9851509577856534,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3485,cable,partial_occlusion,0.6768020032194598,0.6378100251810197,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3486,metal_part,partial_occlusion;reflective_metal,0.9562558795860772,1.0,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3487,cable,partial_occlusion,0.5964052287581699,0.6387259010896899,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3488,plastic_object,partial_occlusion,0.9616749467707594,1.0,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3489,cable,partial_occlusion,0.6502021952628538,0.8592828033295046,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3490,connector,partial_occlusion;small_parts,0.9285714285714286,1.0,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3491,connector,partial_occlusion;small_parts,0.8593179049939099,0.720292504570384,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3492,box,partial_occlusion,0.9180616066651379,0.8923210446963781,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3493,robot_gripper,partial_occlusion,0.9597207303974221,0.905526625177815,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3494,robot_gripper,partial_occlusion,0.00413121526582403,0.08744394618834081,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000402.png,3495,robot_gripper,partial_occlusion,0.8897464167585446,1.0,0.0036898381664893045,271.0145960009541,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3497,connector,small_parts;partial_occlusion,0.1442211055276382,0.44665621378417064,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3498,connector,small_parts;partial_occlusion,0.9414470932664157,0.9724124437487772,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3499,screw,small_parts;partial_occlusion,0.883008356545961,1.0,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3500,connector,small_parts;partial_occlusion,0.9585829643136233,1.0,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3501,plastic_object,small_parts;partial_occlusion,0.9760383386581469,1.0,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3502,connector,small_parts;partial_occlusion,0.8672438672438673,0.8605524956235857,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3503,screw,small_parts;partial_occlusion,0.9037433155080213,1.0,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3504,robot_gripper,small_parts;partial_occlusion,0.7508161900641152,0.6750454373992661,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3505,robot_gripper,small_parts;partial_occlusion,0.9409216226860969,0.9614544483340804,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000403.png,3506,robot_gripper,small_parts;partial_occlusion,0.6024245423057892,0.6724740946712141,0.004339966200132039,230.41654102503747,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3508,cable,dynamic_scene,0.9379863813229572,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3509,plastic_object,dynamic_scene,0.9719745222929936,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3510,plastic_object,dynamic_scene,0.9624743476986221,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3511,screw,dynamic_scene;small_parts,0.8358974358974359,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3512,plastic_object,dynamic_scene,0.9819992340099579,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3513,metal_part,dynamic_scene;reflective_metal,0.9760307998012916,0.9369514576203183,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3514,tool,dynamic_scene;reflective_metal,0.8827061649319455,0.9824503820708753,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000404.png,3515,plastic_object,dynamic_scene,0.9748457522543901,1.0,0.00534381850002319,187.13210413034435,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3518,box,reflective_metal,0.5140558259660276,0.6575394561703746,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3519,box,reflective_metal,0.5899391929242676,0.5772422176417736,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3520,metal_part,reflective_metal,0.9559782608695652,1.0,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3521,tool,reflective_metal,0.8590314500417479,0.6796516362617812,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3522,box,reflective_metal,0.9751669292520069,0.9802337480476114,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000405.png,3523,plastic_object,reflective_metal,0.9710732630440659,1.0,0.007045943499785305,141.9256342362766,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3526,glass_object,transparent_glass;partial_occlusion,0.7755870902926033,0.5388321718363757,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3527,glass_object,transparent_glass;partial_occlusion,0.9757556338780305,1.0,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3528,connector,transparent_glass;partial_occlusion;small_parts,0.6350741457124436,0.31141938758247334,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3529,glass_object,transparent_glass;partial_occlusion,0.9407828705252593,1.0,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3530,glass_object,transparent_glass;partial_occlusion,0.7190003815337658,0.48755417562970893,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3531,robot_gripper,transparent_glass;partial_occlusion,0.8961209468868112,0.8066379433156603,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000406.png,3532,robot_gripper,transparent_glass;partial_occlusion,0.957042957042957,0.9948186528497409,0.005850841285531975,170.9155916556498,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3535,metal_part,partial_occlusion;reflective_metal,0.8761031907671419,0.8726893705728447,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3536,metal_part,partial_occlusion;reflective_metal,0.7794077696278185,0.7763734860545863,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3537,glass_object,partial_occlusion;transparent_glass,0.9760198859482381,0.9568212824010914,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3538,metal_part,partial_occlusion;reflective_metal,0.5850675820639348,0.6517904299144395,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3539,box,partial_occlusion,0.9498201098276842,0.8793239418250881,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3540,metal_part,partial_occlusion;reflective_metal,0.9051612903225806,0.8601036269430051,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3541,robot_gripper,partial_occlusion,0.9272819216182048,0.783753404261009,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3542,robot_gripper,partial_occlusion,0.5745405037440435,0.6894736842105263,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000407.png,3543,robot_gripper,partial_occlusion,0.8643309727916512,0.747502025384823,0.004764258000149211,209.89627345300804,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3546,metal_part,small_parts;reflective_metal,0.6704225352112676,0.7413333333333333,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3547,connector,small_parts,0.6798693344222132,0.4399079930994824,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3548,cable,small_parts,0.6057024271406659,0.5793705099496543,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3549,connector,small_parts,0.9301310043668122,0.9702105420337465,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3550,box,small_parts,0.8881660899653979,0.6035714285714286,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3551,box,small_parts,0.726835081029552,0.7146556498123044,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3552,connector,small_parts,0.860313315926893,0.8460342146189734,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3553,cable,small_parts,0.3213539490179691,0.4038412752103505,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3554,box,small_parts,0.9745814869522402,0.9564594213395342,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3555,screw,small_parts,0.6468023255813954,0.5930136760586588,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3556,cable,small_parts,0.254071661237785,0.2913473894626624,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000408.png,3557,cable,small_parts,0.1917884481558803,0.29588431590656283,0.00348455583358979,286.98062185153736,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3562,tool,reflective_metal;partial_occlusion,0.13862714194695014,0.20810644862150957,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3563,metal_part,reflective_metal;partial_occlusion,0.9712581344902386,1.0,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3564,tool,reflective_metal;partial_occlusion,0.7403367322741286,0.873162962721585,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3565,metal_part,reflective_metal;partial_occlusion,0.9514623522090853,0.9928741092636578,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3566,metal_part,reflective_metal;partial_occlusion,0.9644245723172629,0.9985052316890882,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3567,robot_gripper,reflective_metal;partial_occlusion,0.4992961522992358,0.2570356381000842,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3568,robot_gripper,reflective_metal;partial_occlusion,0.04220670203478611,0.053229652224346446,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000410.png,3569,robot_gripper,reflective_metal;partial_occlusion,0.863063063063063,1.0,0.005124581499785563,195.13788590187212,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3571,connector,transparent_glass;small_parts,0.9373350923482849,0.9016775396085741,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3572,cable,transparent_glass,0.7975797579757976,0.7831305709618266,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3573,box,transparent_glass,0.8343362831858407,0.7585883955557448,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3574,glass_object,transparent_glass,0.9649417852522639,0.9295382797761588,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3575,box,transparent_glass,0.97514799835883,0.9707958533338712,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3576,cable,transparent_glass,0.7942271880819367,0.9014365503968982,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3577,glass_object,transparent_glass,0.948910846620256,0.9000134000357335,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000411.png,3578,glass_object,transparent_glass,0.8372351332877649,0.776866343743154,0.005093644249882345,196.323094221411,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000412.png,3580,cable,partial_occlusion,0.8387096774193549,0.926507018992568,0.004646405666992198,215.2201231812244,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000412.png,3581,connector,partial_occlusion;small_parts,0.018507725429091387,0.0479426400556477,0.004646405666992198,215.2201231812244,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000412.png,3582,box,partial_occlusion,0.9063342318059299,1.0,0.004646405666992198,215.2201231812244,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000412.png,3583,glass_object,partial_occlusion;transparent_glass,0.2635614315235769,0.25575776135400285,0.004646405666992198,215.2201231812244,cuda
