file_name,image_path,num_objects,num_categories,total_mask_area,mean_gray,std_gray,readable,challenge_primary,bad_reasons,is_bad
000553.png,data/cogar_sim_500_final/rgb/000553.png,11,5,23707.0,147.73160807291666,67.0650436640348,True,small_parts,,False
000554.png,data/cogar_sim_500_final/rgb/000554.png,7,6,35975.0,22.78951171875,6.109112421562543,True,dynamic_scene,dark;low_texture_or_empty,True
000555.png,data/cogar_sim_500_final/rgb/000555.png,8,3,38683.0,187.42480143229167,54.78617112920313,True,reflective_metal,,False
000556.png,data/cogar_sim_500_final/rgb/000556.png,7,2,52222.0,95.06981770833333,29.048786109679977,True,transparent_glass,,False
000557.png,data/cogar_sim_500_final/rgb/000557.png,1,1,91.0,55.488310546875,10.424442934377948,True,partial_occlusion,too_few_objects;too_few_categories,True
000558.png,data/cogar_sim_500_final/rgb/000558.png,16,5,39009.0,143.93535807291667,49.07016707411622,True,small_parts,,False
000559.png,data/cogar_sim_500_final/rgb/000559.png,9,3,21298.0,80.77057942708333,25.51325679819655,True,dynamic_scene,,False
000560.png,data/cogar_sim_500_final/rgb/000560.png,10,4,81035.0,172.30380208333332,54.45584425776,True,reflective_metal,,False
000561.png,data/cogar_sim_500_final/rgb/000561.png,7,5,55315.0,176.474365234375,68.21577037999259,True,transparent_glass,,False
000563.png,data/cogar_sim_500_final/rgb/000563.png,10,5,17055.0,101.79445963541667,67.21638177125382,True,small_parts,,False
000564.png,data/cogar_sim_500_final/rgb/000564.png,10,5,24229.0,152.16666666666666,81.83536848284011,True,dynamic_scene,,False
000565.png,data/cogar_sim_500_final/rgb/000565.png,8,4,30874.0,129.06960286458335,62.16579059277357,True,reflective_metal,,False
000567.png,data/cogar_sim_500_final/rgb/000567.png,8,5,38385.0,163.11865234375,77.26586737664357,True,partial_occlusion,,False
000568.png,data/cogar_sim_500_final/rgb/000568.png,11,6,35045.0,126.69067708333333,57.67170939138956,True,small_parts,,False
000571.png,data/cogar_sim_500_final/rgb/000571.png,8,5,26149.0,180.015380859375,27.48931671779887,True,transparent_glass,,False
000572.png,data/cogar_sim_500_final/rgb/000572.png,5,4,12526.0,49.70844401041666,71.55295165776371,True,partial_occlusion,,False
000573.png,data/cogar_sim_500_final/rgb/000573.png,12,4,32532.0,157.49053385416667,65.87323641872699,True,small_parts,,False
000575.png,data/cogar_sim_500_final/rgb/000575.png,10,5,40319.0,196.04930338541666,49.50558191548474,True,reflective_metal,,False
000576.png,data/cogar_sim_500_final/rgb/000576.png,7,4,41184.0,223.77240559895833,42.69810623035179,True,transparent_glass,,False
000577.png,data/cogar_sim_500_final/rgb/000577.png,9,5,52942.0,183.77789713541668,42.51963401874924,True,partial_occlusion,,False
000578.png,data/cogar_sim_500_final/rgb/000578.png,13,4,29983.0,93.20240885416666,35.96058761178579,True,small_parts,,False
000581.png,data/cogar_sim_500_final/rgb/000581.png,7,4,53682.0,50.45845052083333,42.19956600839671,True,transparent_glass,,False
000582.png,data/cogar_sim_500_final/rgb/000582.png,11,6,81227.0,30.752399088541665,13.76385070998556,True,partial_occlusion,dark,True
000583.png,data/cogar_sim_500_final/rgb/000583.png,11,5,48036.0,153.35494791666667,63.09427306203356,True,small_parts,,False
000584.png,data/cogar_sim_500_final/rgb/000584.png,10,5,26448.0,167.74321940104167,37.65990280416016,True,dynamic_scene,,False
000585.png,data/cogar_sim_500_final/rgb/000585.png,6,4,18240.0,126.629921875,22.836418864532956,True,reflective_metal,,False
000586.png,data/cogar_sim_500_final/rgb/000586.png,8,4,50924.0,166.5200390625,38.5687863190362,True,transparent_glass,,False
000588.png,data/cogar_sim_500_final/rgb/000588.png,11,5,26857.0,155.34663736979167,28.313275526676332,True,small_parts,,False
000589.png,data/cogar_sim_500_final/rgb/000589.png,8,5,62976.0,111.390654296875,43.27458774568366,True,dynamic_scene,,False
000590.png,data/cogar_sim_500_final/rgb/000590.png,6,4,71489.0,117.78736979166666,58.65428997443342,True,reflective_metal,,False
000591.png,data/cogar_sim_500_final/rgb/000591.png,10,5,34469.0,160.67436197916666,41.951524856004596,True,transparent_glass,,False
000592.png,data/cogar_sim_500_final/rgb/000592.png,10,7,80175.0,149.866611328125,56.81780529444833,True,partial_occlusion,,False
000593.png,data/cogar_sim_500_final/rgb/000593.png,11,4,25452.0,180.33097005208333,44.05362288499521,True,small_parts,,False
000594.png,data/cogar_sim_500_final/rgb/000594.png,8,4,44498.0,163.04283854166667,43.640552021540294,True,dynamic_scene,,False
000595.png,data/cogar_sim_500_final/rgb/000595.png,9,4,81112.0,201.18975911458332,54.67304821494636,True,reflective_metal,,False
000596.png,data/cogar_sim_500_final/rgb/000596.png,8,5,52940.0,200.27375325520833,59.82571685358971,True,transparent_glass,,False
000597.png,data/cogar_sim_500_final/rgb/000597.png,10,7,84957.0,56.99552083333333,43.077282924481395,True,partial_occlusion,,False
000598.png,data/cogar_sim_500_final/rgb/000598.png,8,5,25207.0,118.64712565104166,26.305772989677994,True,small_parts,,False
000599.png,data/cogar_sim_500_final/rgb/000599.png,6,4,40001.0,184.02258463541668,44.16413409016691,True,dynamic_scene,,False
000600.png,data/cogar_sim_500_final/rgb/000600.png,8,3,48331.0,91.97732096354167,27.50549098797239,True,reflective_metal,,False
000601.png,data/cogar_sim_500_final/rgb/000601.png,9,4,54806.0,157.84509440104168,33.65716811979215,True,transparent_glass,,False
000602.png,data/cogar_sim_500_final/rgb/000602.png,10,6,35543.0,194.71133138020832,44.47011732772345,True,partial_occlusion,,False
000603.png,data/cogar_sim_500_final/rgb/000603.png,10,5,28988.0,151.754326171875,28.645406876589877,True,small_parts,,False
000604.png,data/cogar_sim_500_final/rgb/000604.png,8,4,40641.0,53.425221354166666,30.326577282386225,True,dynamic_scene,,False
000605.png,data/cogar_sim_500_final/rgb/000605.png,10,4,41897.0,164.59520833333335,63.444322994804644,True,reflective_metal,,False
000606.png,data/cogar_sim_500_final/rgb/000606.png,6,5,41619.0,121.99662109375,36.68663606719404,True,transparent_glass,,False
000609.png,data/cogar_sim_500_final/rgb/000609.png,7,5,30841.0,122.59475260416667,31.087720099010482,True,dynamic_scene,,False
000611.png,data/cogar_sim_500_final/rgb/000611.png,8,3,50041.0,111.07218424479167,30.12361523844311,True,transparent_glass,,False
000613.png,data/cogar_sim_500_final/rgb/000613.png,11,6,56402.0,94.76109049479167,40.9228125972313,True,small_parts,,False
000614.png,data/cogar_sim_500_final/rgb/000614.png,9,5,50637.0,112.38107096354166,21.661079227040386,True,dynamic_scene,,False
000615.png,data/cogar_sim_500_final/rgb/000615.png,8,4,55321.0,130.377998046875,57.67399352902427,True,reflective_metal,,False
000616.png,data/cogar_sim_500_final/rgb/000616.png,10,5,71411.0,183.77378255208333,57.46081203234303,True,transparent_glass,,False
000617.png,data/cogar_sim_500_final/rgb/000617.png,11,6,69226.0,110.39217447916667,52.30416402331549,True,partial_occlusion,,False
000618.png,data/cogar_sim_500_final/rgb/000618.png,10,5,39140.0,99.913642578125,42.60728088240978,True,small_parts,,False
000619.png,data/cogar_sim_500_final/rgb/000619.png,6,3,30426.0,142.77033854166666,67.86239962570073,True,dynamic_scene,,False
000621.png,data/cogar_sim_500_final/rgb/000621.png,7,5,35457.0,130.80143229166666,50.16052556315033,True,transparent_glass,,False
000622.png,data/cogar_sim_500_final/rgb/000622.png,9,6,30434.0,190.58072591145833,66.7865674083629,True,partial_occlusion,,False
000623.png,data/cogar_sim_500_final/rgb/000623.png,13,6,34920.0,144.32484049479166,62.883400046748434,True,small_parts,,False
000626.png,data/cogar_sim_500_final/rgb/000626.png,7,4,53770.0,156.131220703125,52.72113143462366,True,transparent_glass,,False
000627.png,data/cogar_sim_500_final/rgb/000627.png,10,6,84539.0,138.4025390625,48.35211270926013,True,partial_occlusion,,False
000628.png,data/cogar_sim_500_final/rgb/000628.png,14,5,33369.0,128.44651692708334,25.044990589405526,True,small_parts,,False
000629.png,data/cogar_sim_500_final/rgb/000629.png,9,4,36125.0,66.16373046875,56.62279977228566,True,dynamic_scene,,False
000630.png,data/cogar_sim_500_final/rgb/000630.png,9,4,52377.0,142.94589192708332,37.00031833229878,True,reflective_metal,,False
000631.png,data/cogar_sim_500_final/rgb/000631.png,8,4,60868.0,93.92197916666667,45.3501523160983,True,transparent_glass,,False
000633.png,data/cogar_sim_500_final/rgb/000633.png,12,6,22700.0,123.09567708333333,50.23400676573067,True,small_parts,,False
000636.png,data/cogar_sim_500_final/rgb/000636.png,10,6,43846.0,135.12632486979166,51.319948857644334,True,transparent_glass,,False
000638.png,data/cogar_sim_500_final/rgb/000638.png,11,5,36414.0,148.873974609375,58.15160714739427,True,small_parts,,False
000639.png,data/cogar_sim_500_final/rgb/000639.png,8,5,73136.0,117.25852864583334,56.90614925555527,True,dynamic_scene,,False
000640.png,data/cogar_sim_500_final/rgb/000640.png,5,3,30210.0,168.36193033854167,31.093772287225534,True,reflective_metal,,False
000642.png,data/cogar_sim_500_final/rgb/000642.png,9,3,35838.0,146.37432291666667,44.33885477220073,True,partial_occlusion,,False
000643.png,data/cogar_sim_500_final/rgb/000643.png,12,6,36415.0,73.533037109375,55.15751812477444,True,small_parts,,False
000644.png,data/cogar_sim_500_final/rgb/000644.png,6,5,19834.0,211.97466145833334,28.909128953750166,True,dynamic_scene,,False
000645.png,data/cogar_sim_500_final/rgb/000645.png,5,4,36295.0,169.78555013020832,56.206161251998324,True,reflective_metal,,False
000647.png,data/cogar_sim_500_final/rgb/000647.png,8,5,76307.0,216.89943033854166,37.547602421355116,True,partial_occlusion,,False
000648.png,data/cogar_sim_500_final/rgb/000648.png,13,6,58224.0,171.62884440104168,66.06984709149278,True,small_parts,,False
000649.png,data/cogar_sim_500_final/rgb/000649.png,8,4,52068.0,200.703037109375,53.07331689310914,True,dynamic_scene,,False
